id,opening_hours,fee,geometry,latitude,longitude,atm_type,accessibility,address,name,district,neighborhood_id,neighborhood,district_id
753028442,,,POINT (13.4399542 52.4752339),52.4752339,13.4399542,standalone,not accessible,"Uthmannstraße, 12043, Berlin",Euronet,Neukölln,0801,Neukölln,11008008
766742163,,,POINT (13.4077972 52.4896569),52.4896569,13.4077972,standalone,accessible,"Südstern, 10967, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
821097263,24/7,,POINT (13.4316887 52.4972961),52.4972961,13.4316887,standalone,,"Wiener Straße, 10999, Berlin",August Lenz,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
823779634,,,POINT (13.4153856 52.543656),52.543656,13.4153856,standalone,not accessible,"Pappelallee, 10437, Berlin",Bankhaus August Lenz,Pankow,0301,Prenzlauer Berg,11003003
824505945,,,POINT (13.3933314 52.4890413),52.4890413,13.3933314,standalone,not accessible,"Bergmannstraße, 10961, Berlin",Vöb,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
833044233,24/7,,POINT (13.5086449 52.4514811),52.4514811,13.5086449,standalone,partially accessible,"Sterndamm, 12487, Berlin",Berliner Volksbank,Treptow-Köpenick,0904,Johannisthal,11009009
845297763,,,POINT (13.5099143 52.4961166),52.4961166,13.5099143,indoor,accessible,"Sewanstraße, 10319, Berlin",Sparkasse,Lichtenberg,1101,Friedrichsfelde,11011011
853887517,,,POINT (13.3841848 52.4568088),52.4568088,13.3841848,standalone,,"Burgemeisterstraße, 12099, Berlin",unknown_atm,Tempelhof-Schöneberg,0703,Tempelhof,11007007
860034886,,,POINT (13.4141776 52.5027753),52.5027753,13.4141776,standalone,not accessible,"Oranienstraße, 10969, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
861288759,,,POINT (13.3195288 52.4995256),52.4995256,13.3195288,standalone,not accessible,"Lietzenburger Straße, 10719, Berlin",Berliner Volksbank,Charlottenburg-Wilmersdorf,0402,Wilmersdorf,11004004
863962830,24/7,fee varies,POINT (13.4684922 52.5066974),52.5066974,13.4684922,standalone,accessible,"Lenbachstraße, 22, 10245, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
872318155,,,POINT (13.416896 52.4990237),52.4990237,13.416896,standalone,partially accessible,"Skalitzer Straße, 139, 10999, Berlin",İŞbank,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
886154884,,,POINT (13.4272762 52.4988027),52.4988027,13.4272762,standalone,not accessible,"Wiener Straße, 7, 10999, Berlin",Bankhaus August Lenz,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
892846107,,,POINT (13.2786819 52.504843),52.504843,13.2786819,standalone,,"Messedamm, 14055, Berlin",unknown_atm,Charlottenburg-Wilmersdorf,0405,Westend,11004004
892846126,,,POINT (13.2751803 52.5062074),52.5062074,13.2751803,standalone,,"Hammarskjöldplatz, 14055, Berlin",Ing-Diba,Charlottenburg-Wilmersdorf,0405,Westend,11004004
897675634,,,POINT (13.5869912 52.5229345),52.5229345,13.5869912,standalone,accessible,"Hellersdorfer Straße, 77-83, 12619, Berlin",unknown_atm,Marzahn-Hellersdorf,1005,Hellersdorf,11010010
897676797,Mo-Fr 06:00-23:00; Sa-Su 08:00-23:00,,POINT (13.5873989 52.5210284),52.5210284,13.5873989,standalone,accessible,"Ludwigsluster Straße, 12619, Berlin",unknown_atm,Marzahn-Hellersdorf,1005,Hellersdorf,11010010
963365801,24/7,,POINT (13.4492693 52.5053636),52.5053636,13.4492693,indoor,accessible,"Tamara-Danz-Straße, 10243, Berlin",Berliner Sparkasse,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
963792313,,,POINT (13.2079948 52.5609061),52.5609061,13.2079948,indoor,accessible,"Streitstraße, 60, 13587, Berlin",Sparkasse,Spandau,0507,Hakenfelde,11005005
975235168,,,POINT (13.4605713 52.5109772),52.5109772,13.4605713,standalone,partially accessible,"Grünberger Straße, 10245, Berlin",Bankhaus August Lenz,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
975235216,,,POINT (13.4595861 52.5102301),52.5102301,13.4595861,standalone,accessible,"Krossener Straße, 10245, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
992806064,,,POINT (13.3294414 52.4294081),52.4294081,13.3294414,indoor,accessible,"Lankwitzer Straße, 12209, Berlin",Berliner Volksbank,Steglitz-Zehlendorf,0602,Lichterfelde,11006006
997194065,,,POINT (13.4202431 52.4912867),52.4912867,13.4202431,standalone,partially accessible,"Schönleinstraße, 10967, Berlin",Bankhaus August Lenz,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
997194082,,,POINT (13.4243865 52.4888138),52.4888138,13.4243865,standalone,accessible,"Kottbusser Damm, 10967, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
1002640904,,,POINT (13.3124145 52.422983),52.422983,13.3124145,indoor,accessible,"Ostpreußendamm, 60, 12207, Berlin",Sparkasse,Steglitz-Zehlendorf,0602,Lichterfelde,11006006
1037720943,,,POINT (13.2733855 52.5098629),52.5098629,13.2733855,standalone,not accessible,"Theodor-Heuss-Platz, 14052, Berlin",unknown_atm,Charlottenburg-Wilmersdorf,0405,Westend,11004004
1064486103,,,POINT (13.3030767 52.5057822),52.5057822,13.3030767,standalone,not accessible,"Kaiser-Friedrich-Straße, 10627, Berlin",IC Cash Services,Charlottenburg-Wilmersdorf,0401,Charlottenburg,11004004
1070919516,,,POINT (13.2750375 52.5098062),52.5098062,13.2750375,standalone,accessible,"Kaiserdamm, 39/40, 14057, Berlin",Deutsche Bank,Charlottenburg-Wilmersdorf,0405,Westend,11004004
1077596650,,,POINT (13.4540642 52.5148278),52.5148278,13.4540642,standalone,accessible,"Warschauer Straße, 10245, Berlin",Bankhaus August Lenz,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
1077639194,,,POINT (13.442868 52.5003387),52.5003387,13.442868,standalone,not accessible,"Schlesische Straße, 10997, Berlin",Bankverein Werther,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
1108083476,,,POINT (13.3257079 52.4866612),52.4866612,13.3257079,standalone,partially accessible,"Berliner Straße, 10715, Berlin",Bankhaus August-Lenz,Charlottenburg-Wilmersdorf,0402,Wilmersdorf,11004004
1116667793,24/7,,POINT (13.4192703 52.5401822),52.5401822,13.4192703,standalone,accessible,"Danziger Straße, 10435, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
1161567826,,,POINT (13.3972519 52.5322368),52.5322368,13.3972519,indoor,accessible,"Invalidenstraße, 10115, Berlin",Euronet,Mitte,0101,Mitte,11001001
1165884672,,,POINT (13.4283185 52.4869273),52.4869273,13.4283185,standalone,partially accessible,"Sonnenallee, 12047, Berlin",Vöb,Neukölln,0801,Neukölln,11008008
1166187568,24/7,,POINT (13.4033462 52.5223627),52.5223627,13.4033462,standalone,accessible,"Litfaß-Platz, 10178, Berlin",Sparkasse,Mitte,0101,Mitte,11001001
1181625808,24/7,,POINT (13.448559 52.5053459),52.5053459,13.448559,standalone,accessible,"Warschauer Straße, 10243, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
1185934251,,,POINT (13.4180504 52.4999354),52.4999354,13.4180504,standalone,,"Adalbertstraße, 10999, Berlin",unknown_atm,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
1187926820,,,POINT (13.4400824 52.5176956),52.5176956,13.4400824,indoor,accessible,"Karl-Marx-Allee, 10243, Berlin",unknown_atm,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
1216376095,24/7,,POINT (13.4219139 52.4927975),52.4927975,13.4219139,standalone,accessible,"Schönleinstraße, 35, 10967, Berlin",Euronet Worldwide,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
1216379421,,,POINT (13.422204 52.492807),52.492807,13.422204,standalone,partially accessible,"Kottbusser Damm, 10967, Berlin",August Lenz,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
1218224426,,,POINT (13.416797 52.4924113),52.4924113,13.416797,standalone,accessible,"Dieffenbachstraße, 10967, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
1225483654,,,POINT (13.421785 52.485841),52.485841,13.421785,standalone,accessible,"Hasenheide, 10967, Berlin",Intercard,Neukölln,0801,Neukölln,11008008
1228672117,Mo-Fr 06:00-23:00; Sa-Su 08:00-23:00,,POINT (13.3476506 52.5531689),52.5531689,13.3476506,indoor,accessible,"Müllerstraße, 13349, Berlin",Berliner Sparkasse,Mitte,0105,Wedding,11001001
1282045516,24/7,,POINT (13.4149218 52.5218471),52.5218471,13.4149218,standalone,accessible,"3, 10178, Berlin",Berliner Volksbank,Mitte,0101,Mitte,11001001
1296600061,,,POINT (13.4289087 52.498247),52.498247,13.4289087,standalone,accessible,"Wiener Straße, 14, 10999, Berlin",Werther Bank,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
1311121841,24/7,,POINT (13.3137131 52.506609),52.506609,13.3137131,standalone,,"Leibnizstraße, 10625, Berlin",Euronet,Charlottenburg-Wilmersdorf,0401,Charlottenburg,11004004
1311844578,,,POINT (13.4617265 52.5156531),52.5156531,13.4617265,indoor,accessible,"Frankfurter Allee, 10247, Berlin",Cashzone,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
1326040232,24/7,,POINT (13.4683628 52.5045578),52.5045578,13.4683628,standalone,not accessible,"Neue Bahnhofstraße, 10245, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
1330131247,,,POINT (13.300956 52.583326),52.583326,13.300956,standalone,,"Ernststraße, 58, 13509, Berlin",Berliner Volksbank,Reinickendorf,1211,Borsigwalde,11012012
1332593188,,,POINT (13.2832545 52.5897778),52.5897778,13.2832545,standalone,not accessible,"Berliner Straße, 13507, Berlin",Berliner Sparkasse,Reinickendorf,1202,Tegel,11012012
1332593962,,,POINT (13.3066771 52.5069476),52.5069476,13.3066771,standalone,accessible,"Wilmersdorfer Straße, 112, 10627, Berlin",Berliner Sparkasse,Charlottenburg-Wilmersdorf,0401,Charlottenburg,11004004
1332594418,,,POINT (13.3532692 52.5498585),52.5498585,13.3532692,standalone,,"Müllerstraße, 13353, Berlin",Berliner Sparkasse,Mitte,0105,Wedding,11001001
1339007647,,fee applies,POINT (13.3179457 52.5059013),52.5059013,13.3179457,standalone,accessible,"Schlüterstraße, 62, 10625, Berlin",Euronet,Charlottenburg-Wilmersdorf,0401,Charlottenburg,11004004
1348024617,,,POINT (13.259262 52.4323411),52.4323411,13.259262,standalone,,"Teltower Damm, 14169, Berlin",Bundesverband Öffentlicher Banken Deutschlands,Steglitz-Zehlendorf,0604,Zehlendorf,11006006
1363110469,,,POINT (13.3259837 52.5098193),52.5098193,13.3259837,standalone,accessible,"Hardenbergstraße, 10623, Berlin",Sparkasse,Charlottenburg-Wilmersdorf,0401,Charlottenburg,11004004
1370345993,,,POINT (13.2470984 52.5375249),52.5375249,13.2470984,standalone,,"Boltonstraße, 13599, Berlin",Berliner Volksbank,Spandau,0503,Siemensstadt,11005005
1374215636,,,POINT (13.4123325 52.5331666),52.5331666,13.4123325,standalone,accessible,"Schönhauser Allee, 10435, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
1389043778,,,POINT (13.4245194 52.5283118),52.5283118,13.4245194,standalone,,"Am Friedrichshain, 10407, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
1389063152,,,POINT (13.424344 52.4997945),52.4997945,13.424344,standalone,not accessible,"Oranienstraße, 10999, Berlin",Bankhaus August Lenz,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
1389419252,,,POINT (13.4074705 52.528929),52.528929,13.4074705,standalone,not accessible,"Torstraße, 10119, Berlin",Euronet,Mitte,0101,Mitte,11001001
1424999183,,,POINT (13.4323298 52.4970839),52.4970839,13.4323298,standalone,,"Wiener Straße, 10999, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
1445456966,24/7,,POINT (13.3412119 52.5254491),52.5254491,13.3412119,standalone,accessible,"Alt-Moabit, 10555, Berlin",Berliner Sparkasse,Mitte,0102,Moabit,11001001
1445458094,24/7,,POINT (13.3358835 52.5265567),52.5265567,13.3358835,standalone,accessible,"Turmstraße, 10551, Berlin",Euronet,Mitte,0102,Moabit,11001001
1455333653,,,POINT (13.4619169 52.5240159),52.5240159,13.4619169,indoor,accessible,"Hermann-Blankenstein-Straße, 10249, Berlin",Berliner Sparkasse,Pankow,0301,Prenzlauer Berg,11003003
1472157630,,,POINT (13.4252917 52.4882884),52.4882884,13.4252917,standalone,partially accessible,"Weserstraße, 12047, Berlin",Berliner Volksbank,Neukölln,0801,Neukölln,11008008
1472505596,,,POINT (13.3740189 52.5057308),52.5057308,13.3740189,indoor,accessible,"Eichhornstraße, 10785, Berlin",Berliner Volksbank,Mitte,0104,Tiergarten,11001001
1482494949,,,POINT (13.4230019 52.4865194),52.4865194,13.4230019,indoor,accessible,"Lucy-Lameck-Straße, 12049, Berlin",Euronet,Neukölln,0801,Neukölln,11008008
1486087546,,,POINT (13.4523874 52.5501697),52.5501697,13.4523874,indoor,partially accessible,"Charlottenburger Straße, 13086, Berlin",Postbank,Pankow,0302,Weißensee,11003003
1519869615,,,POINT (13.4469349 52.4367235),52.4367235,13.4469349,indoor,accessible,"Gutschmidtstraße, 29, 12359, Berlin",Postbank,Neukölln,0802,Britz,11008008
1531121158,,,POINT (13.4316279 52.466614),52.466614,13.4316279,standalone,accessible,"Hermannstraße, 12051, Berlin",Euronet,Neukölln,0801,Neukölln,11008008
1534480607,24/7,,POINT (13.4288015 52.488537),52.488537,13.4288015,standalone,accessible,"Reuterstraße, 12047, Berlin",Euronet,Neukölln,0801,Neukölln,11008008
1535093993,,,POINT (13.5048181 52.5480043),52.5480043,13.5048181,standalone,accessible,"Leuenberger Straße, 13055, Berlin",Berliner Volksbank,Lichtenberg,1110,Alt-Hohenschönhausen,11011011
1542930483,24/7,,POINT (13.3478213 52.5199255),52.5199255,13.3478213,indoor,accessible,"Bartningallee, 10557, Berlin",Euronet,Mitte,0103,Hansaviertel,11001001
1552072162,24/7,,POINT (13.3999804 52.529714),52.529714,13.3999804,indoor,accessible,"Torstraße, 131, 10119, Berlin",Sparkasse,Mitte,0101,Mitte,11001001
1562532740,Mo-Fr 06:00-23:00; Sa-Su 08:00-23:00,,POINT (13.2870127 52.6324436),52.6324436,13.2870127,indoor,accessible,"Ludolfingerweg, 13465, Berlin",Berliner Sparkasse,Reinickendorf,1205,Frohnau,11012012
1562532749,06:00-22:00,,POINT (13.2900551 52.6334814),52.6334814,13.2900551,indoor,accessible,"Zeltinger Platz, 13465, Berlin",Commerzbank,Reinickendorf,1205,Frohnau,11012012
1562532751,06:00-23:00,,POINT (13.28774 52.6318786),52.6318786,13.28774,indoor,,"Ludolfingerplatz, 13465, Berlin",Volksbank,Reinickendorf,1205,Frohnau,11012012
1581176608,,,POINT (13.4780981 52.5269303),52.5269303,13.4780981,indoor,not accessible,"Paul-Junius-Straße, 10369, Berlin",Postbank,Lichtenberg,1111,Fennpfuhl,11011011
1606477973,24/7,,POINT (13.4242438 52.5385548),52.5385548,13.4242438,standalone,not accessible,"Prenzlauer Allee, 53, 10405, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
1615771864,,no fee,POINT (13.3674219 52.4621535),52.4621535,13.3674219,indoor,accessible,"Bessemerstraße, 12103, Berlin",Berliner Sparkasse,Tempelhof-Schöneberg,0701,Schöneberg,11007007
1660300164,,,POINT (13.6028335 52.5386728),52.5386728,13.6028335,indoor,accessible,"Janusz-Korczak-Straße, 12627, Berlin",Postbank Berlin,Marzahn-Hellersdorf,1005,Hellersdorf,11010010
1667735100,,,POINT (13.387656 52.5203689),52.5203689,13.387656,indoor,accessible,"Friedrichstraße, 10117, Berlin",Ec,Mitte,0101,Mitte,11001001
1673064990,,,POINT (13.3419644 52.4669182),52.4669182,13.3419644,standalone,accessible,"Beckerstraße, 21, 12157, Berlin",Berliner Sparkasse,Tempelhof-Schöneberg,0701,Schöneberg,11007007
1699452838,,,POINT (13.433022 52.506004),52.506004,13.433022,standalone,,"Köpenicker Straße, 10997, Berlin",unknown_atm,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
1712876299,24/7,fee varies,POINT (13.3797321 52.5228544),52.5228544,13.3797321,standalone,,"Luisenstraße, 10117, Berlin",Berliner Sparkasse,Mitte,0101,Mitte,11001001
1766221047,,,POINT (13.4357092 52.425028),52.425028,13.4357092,standalone,accessible,"Rohrlegerweg, 12351, Berlin",Berliner Sparkasse,Neukölln,0803,Buckow,11008008
1808799925,,,POINT (13.5412662 52.3970447),52.3970447,13.5412662,standalone,accessible,"Alexander-Meißner-Straße, 1, 12526, Berlin",unknown_atm,Treptow-Köpenick,0908,Bohnsdorf,11009009
1814087028,,,POINT (13.3910533 52.5043873),52.5043873,13.3910533,standalone,accessible,"Friedrichstraße, 30, 10969, Berlin",Cardpoint GmbH,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
1818775633,24/7,,POINT (13.4686135 52.5145457),52.5145457,13.4686135,standalone,accessible,"Frankfurter Allee, 71, 10247, Berlin",Berliner Sparkasse,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
1819929366,,,POINT (13.4032967 52.5196362),52.5196362,13.4032967,standalone,accessible,"Heiligegeistgasse, 10178, Berlin",Berliner Volksbank,Mitte,0101,Mitte,11001001
1830330275,24/7,,POINT (13.4989288 52.5109836),52.5109836,13.4989288,standalone,,"Frankfurter Allee, 10317, Berlin",Berliner Sparkasse,Lichtenberg,1112,Rummelsburg,11011011
1845242180,Mo-Fr 06:00-23:00; Sa-Su 08:00-23:00,,POINT (13.4048294 52.5700507),52.5700507,13.4048294,indoor,accessible,"Breite Straße, 20, 13187, Berlin",Berliner Sparkasse,Pankow,0307,Pankow,11003003
1861543927,,,POINT (13.4589677 52.4737609),52.4737609,13.4589677,indoor,accessible,"Ziegrastraße, 12057, Berlin",Berliner Volksbank,Neukölln,0801,Neukölln,11008008
1867448325,,,POINT (13.4333916 52.5309725),52.5309725,13.4333916,standalone,not accessible,"Bötzowstraße, 10407, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
1891376996,,,POINT (13.3908434 52.433918),52.433918,13.3908434,standalone,,"Hundsteinweg, 12107, Berlin",Ing-Diba,Tempelhof-Schöneberg,0704,Mariendorf,11007007
1906515119,,,POINT (13.320031 52.4975387),52.4975387,13.320031,standalone,accessible,"Emser Straße, 10719, Berlin",Euronet,Charlottenburg-Wilmersdorf,0402,Wilmersdorf,11004004
1906524066,Mo-Sa 09:00-20:00,,POINT (13.4488718 52.4664486),52.4664486,13.4488718,standalone,,"Naumburger Straße, 12057, Berlin",Postbank,Neukölln,0801,Neukölln,11008008
1928223921,24/7,,POINT (13.4101866 52.5704611),52.5704611,13.4101866,standalone,,"Berliner Straße, 13187, Berlin",Bankhaus August Lenz,Pankow,0307,Pankow,11003003
1928862490,,,POINT (13.3065494 52.6169895),52.6169895,13.3065494,standalone,accessible,"Heinsestraße, 13467, Berlin",Berliner Volksbank,Reinickendorf,1206,Hermsdorf,11012012
1937657649,,,POINT (13.3940411 52.4913177),52.4913177,13.3940411,standalone,not accessible,"Gneisenaustraße, 10961, Berlin",Euronet Worldwide,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
1964324881,,,POINT (13.414017 52.5329811),52.5329811,13.414017,indoor,accessible,"Kollwitzstraße, 10405, Berlin",Vöb,Pankow,0301,Prenzlauer Berg,11003003
1993982543,,,POINT (13.4602503 52.4929049),52.4929049,13.4602503,standalone,partially accessible,"Puschkinallee, 14, 12435, Berlin",Euronet,Treptow-Köpenick,0901,Alt-Treptow,11009009
2011439793,,,POINT (13.4215698 52.5138278),52.5138278,13.4215698,standalone,,"Holzmarktstraße, 10179, Berlin",Ing,Mitte,0101,Mitte,11001001
2011440549,,,POINT (13.4165005 52.5187231),52.5187231,13.4165005,standalone,accessible,"Grunerstraße, 20, 10179, Berlin",Euronet,Mitte,0101,Mitte,11001001
2013009709,,,POINT (13.421024 52.4950993),52.4950993,13.421024,standalone,partially accessible,"Kottbusser Damm, 10967, Berlin",Bankhaus August Lenz,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
2027819247,,fee varies,POINT (13.383085 52.4990768),52.4990768,13.383085,indoor,not accessible,"Hallesches Ufer, 10963, Berlin",Berliner Sparkasse,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
2029768630,,,POINT (13.3098069 52.506668),52.506668,13.3098069,standalone,accessible,"Kantstraße, 10625, Berlin",Berliner Volksbank,Charlottenburg-Wilmersdorf,0401,Charlottenburg,11004004
2046262919,,,POINT (13.352982 52.5021198),52.5021198,13.352982,standalone,not accessible,"Kurfürstenstraße, 10785, Berlin",Euronet,Tempelhof-Schöneberg,0701,Schöneberg,11007007
2139861400,,,POINT (13.3122429 52.4989785),52.4989785,13.3122429,standalone,not accessible,"Konstanzer Straße, 10707, Berlin",Santander,Charlottenburg-Wilmersdorf,0402,Wilmersdorf,11004004
2154992197,,,POINT (13.326802 52.5118931),52.5118931,13.326802,indoor,accessible,"Hertzallee, 10623, Berlin",Berliner Volksbank,Charlottenburg-Wilmersdorf,0401,Charlottenburg,11004004
2176167777,,,POINT (13.3843726 52.4597818),52.4597818,13.3843726,indoor,accessible,"Tempelhofer Damm, 12099, Berlin",Sparkasse Berlin,Tempelhof-Schöneberg,0703,Tempelhof,11007007
2180458563,,,POINT (13.4621674 52.4694092),52.4694092,13.4621674,standalone,,"Grenzallee, 6, 12057, Berlin",Ing Diba,Neukölln,0801,Neukölln,11008008
