id,name,bakery_type,is_chain,brand_name,address,street,house_number,postal_code,phone,amenities,accessibility,opening_hours,sunday_opening,website,latitude,longitude,district,neighborhood,district_id,neighborhood_id,data_source
588109800,Schäfer's,chain,True,Schäfer's,"Bahnhofstraße nan, postal_code    12305
postal_code      NaN
Name: 90, dtype: object Berlin",Bahnhofstraße,,12305,,Standard Bakery,Partial Access,"Sa 07:00-16:00; Su,PH 08:00-16:00; Mo-Fr 06:30-18:00",True,,52.38688849999999,13.4004929,Tempelhof-Schöneberg,Lichtenrade,11007007,0706,OSM
596559491,Steinecke,chain,True,Steinecke,"Treskowallee 110, postal_code    10318
postal_code      NaN
Name: 91, dtype: object Berlin",Treskowallee,110,10318,,outdoor_seating,Fully Accessible,Mo-Fr 06:00-18:00; Sa 06:00-15:00; Su 07:00-11:00,True,,52.482485399999995,13.5252979,Lichtenberg,Karlshorst,11011011,1102,OSM
597174895,Confiserie Reichert,artisanal,False,,"Kirchstraße 17, postal_code    10557
postal_code      NaN
Name: 92, dtype: object Berlin",Kirchstraße,17,10557,,outdoor_seating,Not Specified,Mo-Fr 06:00-18:00; Sa 06:00-13:00; Su 06:00-12:00,True,http://www.confiserie-reichert.com/filialen/berlin_moabit.html,52.5228497,13.3491109,Mitte,Moabit,11001001,0102,OSM
603300197,Der Bäcker Feihl,artisanal,False,,"Frankfurter Allee 69, postal_code    10247
postal_code      NaN
Name: 93, dtype: object Berlin",Frankfurter Allee,69,10247,,outdoor_seating,Fully Accessible,Mo-Fr 07:00-18:00,,,52.514631399999985,13.4680296,Friedrichshain-Kreuzberg,Friedrichshain,11002002,0201,OSM
604939149,Ağam Baklava,artisanal,False,,"Stettiner Straße 30, postal_code    13357
postal_code      NaN
Name: 94, dtype: object Berlin",Stettiner Straße,30,13357,+49 3048478042,Standard Bakery,Fully Accessible,,,,52.554748399999994,13.389051100000001,Mitte,Gesundbrunnen,11001001,0106,OSM
606949415,Thoben,artisanal,False,,"Badstraße 11, postal_code    13357
postal_code      NaN
Name: 95, dtype: object Berlin",Badstraße,11,13357,,Standard Bakery,Fully Accessible,Mo-Sa 06:00-20:00; Su 09:00-16:00,True,,52.550412599999994,13.38546,Mitte,Gesundbrunnen,11001001,0106,OSM
607954429,Vollkornbäckerei Hartwich,artisanal,False,,"Warschauer Straße 72, postal_code    10243
postal_code      NaN
Name: 97, dtype: object Berlin",Warschauer Straße,72,10243,,outdoor_seating,Fully Accessible,Mo-Fr 07:00-19:00; Sa 07:00-18:00; Su off,False,,52.512070300000005,13.4528034,Friedrichshain-Kreuzberg,Friedrichshain,11002002,0201,OSM
608516554,Unknown Bakery,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 98, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,,,,52.4704286,13.479522200000002,Treptow-Köpenick,Baumschulenweg,11009009,0903,OSM
608653441,Brot & mehr,artisanal,False,,"Anklamer Straße 32, postal_code    10115
postal_code      NaN
Name: 99, dtype: object Berlin",Anklamer Straße,32,10115,,outdoor_seating,Not Specified,"Mo-Do 06:00-17:00, Fr 06:00-16:30, Sa 07:00-16:00, Su 07:00-16:30",True,,52.53594060000001,13.4000899,Mitte,Mitte,11001001,0101,OSM
609129082,Kamps,chain,True,Kamps,"nan nan, postal_code    NaN
postal_code    NaN
Name: 100, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,,,,52.4294912,13.4569309,Neukölln,Gropiusstadt,11008008,0805,OSM
610202853,Wiedemann,artisanal,False,,"Bahnhofstraße nan, postal_code    12305
postal_code      NaN
Name: 101, dtype: object Berlin",Bahnhofstraße,,12305,,Standard Bakery,Fully Accessible,"Mo-Fr 06:30-18:00; Sa 06:30-14:00; PH,Su 07:00-12:00",True,https://baecker-wiedemann.de/,52.38681129999999,13.404283500000002,Tempelhof-Schöneberg,Lichtenrade,11007007,0706,OSM
611732577,Balkan Bäckerei Edoni,artisanal,False,,"Möllendorffstraße 115, postal_code    10367
postal_code      NaN
Name: 102, dtype: object Berlin",Möllendorffstraße,115,10367,,outdoor_seating,Not Specified,Mo-Fr 05:00-18:00; Sa 07:00-17:00; Su 07:00-17:00,True,,52.5164436,13.4790038,Lichtenberg,Lichtenberg,11011011,1103,OSM
617112621,Freundliche Bäckerei,artisanal,False,,"Beusselstraße 44T, postal_code    10553
postal_code      NaN
Name: 104, dtype: object Berlin",Beusselstraße,44T,10553,,outdoor_seating,Not Specified,"Mo-Fr 04:00-18:00; Sa,Su 05:00-18:00; PH 05:00-14:00",True,,52.53317769999999,13.3280529,Mitte,Moabit,11001001,0102,OSM
618048317,Der Bäcker Feihl,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 105, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,Mo-Sa 07:00-19:00,,,52.63432499999999,13.495557,Pankow,Buch,11003003,0309,OSM
620899063,Back & Shop,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 106, dtype: object Berlin",,,,,outdoor_seating,Not Specified,Mo-Fr 06:30-17:00; Su 08:00-14:00,True,,52.48222489999999,13.3771275,Tempelhof-Schöneberg,Tempelhof,11007007,0703,OSM
621170710,Back Kompakt,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 107, dtype: object Berlin",,,,,Standard Bakery,Partial Access,,,,52.437181800000005,13.4484638,Neukölln,Britz,11008008,0802,OSM
626304105,Cuccis,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 108, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,24/7,True,,52.52927969999999,13.455,Pankow,Prenzlauer Berg,11003003,0301,OSM
628068892,Hofpfisterei,chain,True,Hofpfisterei,"Goethestraße 40, postal_code    10625
postal_code      NaN
Name: 109, dtype: object Berlin",Goethestraße,40,10625,,Standard Bakery,Fully Accessible,Mo-Fr 09:00-19:00; Sa 07:30-16:30,,,52.509021399999995,13.306831399999998,Charlottenburg-Wilmersdorf,Charlottenburg,11004004,0401,OSM
635871513,Linde,artisanal,False,,"Möllendorffstraße 52, postal_code    10367
postal_code      NaN
Name: 110, dtype: object Berlin",Möllendorffstraße,52,10367,,outdoor_seating,Partial Access,Mo-Fr 06:00-17:00; Su 09:00-16:00,True,,52.524586500000005,13.480106,Lichtenberg,Fennpfuhl,11011011,1111,OSM
638953351,Caramel,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 111, dtype: object Berlin",,,,,outdoor_seating,Partial Access,Mo-Fr 05:00-19:00; Sa 05:00-18:00; Su 05:00-18:00,True,,52.5036221,13.4859718,Lichtenberg,Rummelsburg,11011011,1112,OSM
639161642,Schäfer's,chain,True,Schäfer's,"Wilmersdorfer Straße nan, postal_code    10629
postal_code      NaN
Name: 112, dtype: object Berlin",Wilmersdorfer Straße,,10629,,Standard Bakery,Not Specified,Mo-Fr 07:00-18:00; Sa 07:00-16:00; Su 08:00-16:00,True,,52.503761399999995,13.3077754,Charlottenburg-Wilmersdorf,Charlottenburg,11004004,0401,OSM
639631275,Backfee,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 113, dtype: object Berlin",,,,,Standard Bakery,Partial Access,Mo-Fr 05:30-18:30; Sa 05:30-18:00; Su 06:00-18:00; PH 06:00-18:00,True,,52.50812659999998,13.497319700000002,Lichtenberg,Rummelsburg,11011011,1112,OSM
646593040,der Bäcker Feihl,artisanal,False,,"Badstraße 4, postal_code    13357
postal_code      NaN
Name: 114, dtype: object Berlin",Badstraße,4,13357,,Standard Bakery,Fully Accessible,,,https://baecker-feihl.de/,52.5497714,13.3878895,Mitte,Gesundbrunnen,11001001,0106,OSM
646593064,Stern Bäckerei,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 115, dtype: object Berlin",,,,,Standard Bakery,Partial Access,,,,52.55419779999999,13.392388,Mitte,Gesundbrunnen,11001001,0106,OSM
649032162,Steinecke,chain,True,Steinecke,"nan nan, postal_code    NaN
postal_code    NaN
Name: 116, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,Mo-Fr 07:00-18:00; Sa 07:00-12:00,,,52.49954700000001,13.4787736,Lichtenberg,Rummelsburg,11011011,1112,OSM
650788115,Atas Profi Back,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 117, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,,,,52.50006290000001,13.3073797,Charlottenburg-Wilmersdorf,Charlottenburg,11004004,0401,OSM
651949238,Erster Wiener,chain,True,Erster Wiener,"nan nan, postal_code    NaN
postal_code    NaN
Name: 118, dtype: object Berlin",,,,,outdoor_seating,Partial Access,Mo-Fr 06:00-20:00; Sa 07:00-20:00; Su 08:00-15:00,True,,52.504109299999996,13.3299493,Charlottenburg-Wilmersdorf,Charlottenburg,11004004,0401,OSM
652049333,Bäckerei Backfee,artisanal,False,,"Alt-Buckow 5, postal_code    12349
postal_code      NaN
Name: 119, dtype: object Berlin",Alt-Buckow,5,12349,,Standard Bakery,Partial Access,"Mo-Fr 06:00-18:00; Sa,Su 06:00-17:00",True,,52.42330869999999,13.436169400000002,Neukölln,Buckow,11008008,0803,OSM
652049359,Schäfer's Café Buckow,chain,True,Schäfer's,"nan nan, postal_code    NaN
postal_code    NaN
Name: 120, dtype: object Berlin",,,,,outdoor_seating,Fully Accessible,Mo-Fr 06:00-18:00; Sa 06:00-16:00; Su 07:00-16:00,True,,52.423956999999994,13.4366283,Neukölln,Buckow,11008008,0803,OSM
653657249,Back-Shop,chain,True,Fehrid Caliskan,"nan nan, postal_code    NaN
postal_code    NaN
Name: 121, dtype: object Berlin",,,,,outdoor_seating,Not Specified,Mo-Fr 06:00-15:00; Sa 06:00-13:00; Su 07:00-13:00,True,,52.4479819,13.4496601,Neukölln,Britz,11008008,0802,OSM
659034042,Schäfer's,chain,True,Schäfer's,"nan nan, postal_code    NaN
postal_code    NaN
Name: 123, dtype: object Berlin",,,,,Standard Bakery,Not Specified,Mo-Fr 06:30-17:00; Sa 07:00-13:00; Su 08:00-13:00,True,,52.422739599999986,13.3706621,Tempelhof-Schöneberg,Marienfelde,11007007,0705,OSM
661126953,My Bakery,artisanal,False,,"Wilmersdorfer Straße 41, postal_code    10627
postal_code      NaN
Name: 124, dtype: object Berlin",Wilmersdorfer Straße,41,10627,,Standard Bakery,Not Specified,Mo-Fr 05:30-19:00; Sa 06:00-19:00; Su 08:00-16:00,True,,52.51076419999999,13.305228100000003,Charlottenburg-Wilmersdorf,Charlottenburg,11004004,0401,OSM
661126960,Bäckerei & Café,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 125, dtype: object Berlin",,,,,outdoor_seating,Partial Access,Mo-Fr 06:00-17:00; Sa 06:30-13:00; Su off,False,,52.5154037,13.302987000000002,Charlottenburg-Wilmersdorf,Charlottenburg,11004004,0401,OSM
663035641,Steinecke,chain,True,Steinecke,"Kurfürstendamm nan, postal_code    10711
postal_code      NaN
Name: 127, dtype: object Berlin",Kurfürstendamm,,10711,,Standard Bakery,Fully Accessible,Mo-Fr 06:00-18:00; Sa 07:00-13:00,,,52.497467,13.2907226,Charlottenburg-Wilmersdorf,Halensee,11004004,0407,OSM
663035644,Bäcker Feihl,artisanal,False,,"Kurfürstendamm 142, postal_code    10709
postal_code      NaN
Name: 128, dtype: object Berlin",Kurfürstendamm,142,10709,,outdoor_seating,Fully Accessible,Mo-Sa 06:30-18:00; Su 07:00-17:00,True,,52.497796099999995,13.2968374,Charlottenburg-Wilmersdorf,Halensee,11004004,0407,OSM
663611905,Baki Backshop,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 129, dtype: object Berlin",,,,,Standard Bakery,Partial Access,Mo-Fr 06:00-18:00; Su 07:00-13:00; Sa off,True,http://baki-backshop.de/,52.4949617,13.3018242,Charlottenburg-Wilmersdorf,Wilmersdorf,11004004,0402,OSM
664244068,BioBackHaus,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 130, dtype: object Berlin",,,,,Standard Bakery,Not Specified,"Mo-Fr 07:00-18:00, Sa 07:00-14:00, Su 07:00-12:00",True,,52.4744517,13.2940847,Charlottenburg-Wilmersdorf,Schmargendorf,11004004,0403,OSM
665535087,Domberger Brot-Werk,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 131, dtype: object Berlin",,,,,Standard Bakery,Not Specified,Tu-Fr 11:00-18:00; Sa 09:00-14:00,,https://domberger-brot-werk.com/,52.5044711,13.3253576,Charlottenburg-Wilmersdorf,Charlottenburg,11004004,0401,OSM
667211378,Wiedemann,artisanal,False,,"Reichsstraße 35, postal_code    14052
postal_code      NaN
Name: 132, dtype: object Berlin",Reichsstraße,35,14052,+49 30 7239260,Standard Bakery,Fully Accessible,Mo-Fr 06:30-18:00; Sa 06:30-13:00; Su 08:00-11:00,True,,52.5191305,13.2574416,Charlottenburg-Wilmersdorf,Westend,11004004,0405,OSM
667211381,Bäckerei Zimmermann,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 133, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,Tu-Fr 05:30-19:00; Sa 05:30-16:00; Su 07:00-16:00,True,,52.5180501,13.2587434,Charlottenburg-Wilmersdorf,Westend,11004004,0405,OSM
667451730,Abu Laila,artisanal,False,,"Beusselstraße 69, postal_code    10553
postal_code      NaN
Name: 134, dtype: object Berlin",Beusselstraße,69,10553,+49 30 39887290,Standard Bakery,Partial Access,09:00-23:00,,,52.528675899999996,13.328418,Mitte,Moabit,11001001,0102,OSM
670658020,Gragger Brot,artisanal,False,,"Uhlandstraße 170, postal_code    10719
postal_code      NaN
Name: 136, dtype: object Berlin",Uhlandstraße,170,10719,,Standard Bakery,Fully Accessible,Mo-Fr 07:00-19:00; Sa 08:00-16:00,,https://gragger.de/,52.500980999999996,13.3252298,Charlottenburg-Wilmersdorf,Charlottenburg,11004004,0401,OSM
671491570,Back Lounge,artisanal,False,,"Hermann-Blankenstein-Straße 38, postal_code    10249
postal_code      NaN
Name: 137, dtype: object Berlin",Hermann-Blankenstein-Straße,38,10249,,outdoor_seating,Fully Accessible,Mo-Sa 07:00-20:00,,,52.523686199999986,13.462756400000002,Pankow,Prenzlauer Berg,11003003,0301,OSM
674019823,Mond & Stern,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 138, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,Mo-Fr 05:30-18:00; Sa 06:00-14:00; Su 08:00-15:00,True,,52.54290519999999,13.3927617,Mitte,Gesundbrunnen,11001001,0106,OSM
674100941,Vatan Bäckerei,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 139, dtype: object Berlin",,,,,Standard Bakery,Not Specified,,,,52.544871699999995,13.2078543,Spandau,Spandau,11005005,0501,OSM
674144566,Bäcker Kroll,artisanal,False,,"Kuglerstraße 65, postal_code    10439
postal_code      NaN
Name: 140, dtype: object Berlin",Kuglerstraße,65,10439,+49 30 445 6758,Standard Bakery,Not Specified,Tu-Fr 06:30-18:30; Sa 06:30-13:00,,,52.550979299999995,13.424146,Pankow,Prenzlauer Berg,11003003,0301,OSM
678968214,Bäckerei Schnell,artisanal,False,,"Oudenarder Straße 14, postal_code    13347
postal_code      NaN
Name: 141, dtype: object Berlin",Oudenarder Straße,14,13347,,Standard Bakery,Not Specified,Mo-Fr 06:30-18:30; Sa 06:30-16:00,,,52.5536055,13.3604507,Mitte,Wedding,11001001,0105,OSM
691484463,Familie Schroeter Konditorei & Bäckerei,chain,True,Familie Schroeter,"Enzianstraße 1, postal_code    12203
postal_code      NaN
Name: 142, dtype: object Berlin",Enzianstraße,1,12203,,Standard Bakery,Not Specified,Tu-Fr 06:00-18:00; Sa 06:00-14:00; Su 07:00-16:00; PH 07:00-13:00,True,https://konditorei-schroeter.de/,52.44836879999999,13.305305900000002,Steglitz-Zehlendorf,Lichterfelde,11006006,0602,OSM
691484790,Thoben,artisanal,False,,"Lauterstraße 17-18, postal_code    12159
postal_code      NaN
Name: 143, dtype: object Berlin",Lauterstraße,17-18,12159,,outdoor_seating,Not Specified,Mo-Sa 08:00-18:00; Su 11:30-17:00,True,,52.4718181,13.3350435,Tempelhof-Schöneberg,Friedenau,11007007,0702,OSM
691484832,Wiedemann,artisanal,False,,"Lauterstraße 16, postal_code    12159
postal_code      NaN
Name: 144, dtype: object Berlin",Lauterstraße,16,12159,,outdoor_seating,Not Specified,Mo-Fr 07:00-18:00; Sa 07:00-14:00; Su 08:00-12:00,True,https://baecker-wiedemann.de/,52.47205109999999,13.3350424,Tempelhof-Schöneberg,Friedenau,11007007,0702,OSM
692167744,Tillmann,artisanal,False,,"Ludwigkirchstraße 14, postal_code    10719
postal_code      NaN
Name: 145, dtype: object Berlin",Ludwigkirchstraße,14,10719,,outdoor_seating,Fully Accessible,Mo-Fr 07:00-18:00; Sa 08:00-14:00; Su 08:00-12:00,True,,52.49799829999999,13.3261713,Charlottenburg-Wilmersdorf,Wilmersdorf,11004004,0402,OSM
692196581,Ralf Rajemann,artisanal,False,,"Pappelallee 85, postal_code    10437
postal_code      NaN
Name: 146, dtype: object Berlin",Pappelallee,85,10437,,Standard Bakery,Fully Accessible,Mo-Fr 06:40-18:00; Sa 07:00-12:30,,,52.542217699999995,13.4133545,Pankow,Prenzlauer Berg,11003003,0301,OSM
692987887,Kiezbäckerei,artisanal,False,,"Zachertstraße 14, postal_code    10315
postal_code      NaN
Name: 147, dtype: object Berlin",Zachertstraße,14,10315,,outdoor_seating,Not Specified,"Mo-Fr 05:30-18:00; Sa 05:30-17:00; PH,Su 06:30-16:00",True,,52.506572199999994,13.5032721,Lichtenberg,Friedrichsfelde,11011011,1101,OSM
698789139,Bäckerei Viktoria,artisanal,False,,"Kaskelstraße 27, postal_code    NaN
postal_code    NaN
Name: 148, dtype: object Berlin",Kaskelstraße,27,,,outdoor_seating,Not Specified,Mo-Fr 06:00-17:30; Sa 06:00-16:30; Su 06:00-16:00,True,,52.50439,13.4794124,Lichtenberg,Rummelsburg,11011011,1112,OSM
700730133,Backhaus Liberda,artisanal,False,,"Liberdastraße nan, postal_code    NaN
postal_code    NaN
Name: 150, dtype: object Berlin",Liberdastraße,,,,Standard Bakery,Not Specified,Sa 07:00-17:00; Mo-Fr 06:00-18:00; Su 08:00-16:00,True,,52.49151810000001,13.428978,Neukölln,Neukölln,11008008,0801,OSM
700843686,Steinecke,chain,True,Steinecke,"Dircksenstraße 52, postal_code    10178
postal_code      NaN
Name: 151, dtype: object Berlin",Dircksenstraße,52,10178,,outdoor_seating,Partial Access,Mo-Fr 07:00-20:00; Sa 07:00-19:00; Su 07:00-18:00,True,,52.523227,13.4035939,Mitte,Mitte,11001001,0101,OSM
701825306,BioBackHaus,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 152, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,"Mo-Fr 07:00-19:00; Sa,Su 07:00-18:00",True,,52.490854699999986,13.3262083,Charlottenburg-Wilmersdorf,Wilmersdorf,11004004,0402,OSM
704002987,Czerr,artisanal,False,,"Güntzelstraße 55, postal_code    10717
postal_code      NaN
Name: 154, dtype: object Berlin",Güntzelstraße,55,10717,,Standard Bakery,Not Specified,Mo-Fr 06:30-18:00; Sa 07:00-13:00,,https://www.czerr.de/,52.490708199999986,13.330088100000001,Charlottenburg-Wilmersdorf,Wilmersdorf,11004004,0402,OSM
704781852,Mond & Stern,artisanal,False,,"Birkenstraße 58, postal_code    10559
postal_code      NaN
Name: 155, dtype: object Berlin",Birkenstraße,58,10559,,outdoor_seating,Not Specified,"Mo-Fr 05:30-18:00; Sa 06:00-14:00; PH,Su 08:00-14:00",True,,52.5309172,13.3458904,Mitte,Moabit,11001001,0102,OSM
704913864,Harmonie,artisanal,False,,"Grunewaldstraße 60, postal_code    10825
postal_code      NaN
Name: 156, dtype: object Berlin",Grunewaldstraße,60,10825,,outdoor_seating,Not Specified,,,,52.4885941,13.3418879,Tempelhof-Schöneberg,Schöneberg,11007007,0701,OSM
704913878,Wiedemann,artisanal,False,,"Leibnizstraße nan, postal_code    10629
postal_code      NaN
Name: 157, dtype: object Berlin",Leibnizstraße,,10629,,outdoor_seating,Fully Accessible,"Mo-Fr 06:30-18:00; Sa 06:30-12:00,12:30-14:00",,,52.502041,13.313474,Charlottenburg-Wilmersdorf,Charlottenburg,11004004,0401,OSM
707353011,Sofra shqiptare,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 158, dtype: object Berlin",,,,,"outdoor_seating, coffee_to_go",Fully Accessible,"Mo-Su,PH 06:00-23:00",True,,52.550882599999994,13.3787856,Mitte,Gesundbrunnen,11001001,0106,OSM
707409445,Jokum,artisanal,False,,"Gerichtstraße 58, postal_code    13347
postal_code      NaN
Name: 159, dtype: object Berlin",Gerichtstraße,58,13347,,Standard Bakery,Fully Accessible,Mo-Sa 06:00-18:00,,,52.54453169999999,13.3686249,Mitte,Wedding,11001001,0105,OSM
715203730,Heidel Back,artisanal,False,,"Mecklenburgische Straße 20, postal_code    10713
postal_code      NaN
Name: 160, dtype: object Berlin",Mecklenburgische Straße,20,10713,,outdoor_seating,Fully Accessible,,,,52.4809141,13.313211300000003,Charlottenburg-Wilmersdorf,Wilmersdorf,11004004,0402,OSM
715203856,Luna,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 161, dtype: object Berlin",,,,,Standard Bakery,Not Specified,,,,52.47228590000001,13.298735,Charlottenburg-Wilmersdorf,Wilmersdorf,11004004,0402,OSM
716613637,Barby Bäcker,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 162, dtype: object Berlin",,,,,Standard Bakery,Not Specified,,,,52.57063659999999,13.3180507,Reinickendorf,Reinickendorf,11012012,1201,OSM
