id,name,artwork_type,artist_name,street,neighborhood_id,district_id,postal_code,material,start_date,image,wikidata,wikimedia_commons,latitude,longitude
8662146981,sitzender akt,sculpture,rudolf leptien,kladower damm,0506,11005005,14089,,,"file:sitzender akt, rudolf leptien.jpg",Q119103951,category:sitzender akt (rudolf leptien),52.460126,13.1626576
8672587817,schreiender hengst,statue,jo jastram,warnitzer straße,1109,11011011,13057,metal,1992,,Q108477519,category:schreiender hengst (jo jastram),52.5660084,13.5165544
8677298195,glückliche zellen,,seraphina lenz,,0802,11008008,,metal,2004,,,,52.4629736,13.4399395
8714294710,buddy bär,sculpture,andrej wolff,imchen allee,0506,11005005,14089,,2017,https://de.wikipedia.org/wiki/datei:buddy_imchenplatz_(klado)_750_jahre_kladow%262017.jpg,,,52.452129,13.1506214
8722077553,fußballspieler,,mario moschi,,0301,11003003,,bronze,1936,,Q108708891,file:mario moschi fußballspieler 2011.jpg,52.5440922,13.4091372
8725243872,sinnende,sculpture,sabine grzimek,dorotheen straße,0101,11001001,10117,bronze,,,,,52.5188423,13.393384
8728077455,ich bin es selbst,sculpture,dafne b.,kant straße,0401,11004004,10623,wood,,,,,52.5055881,13.3263436
8736048317,skulptur mit 3 tieren,relief,stephan horota,anton saefkow straße,0301,11003003,10405,,,,Q111008066,"category:wolf, schaf und bär (stephan horota)",52.5387627,13.4372787
8751533534,vier jahreszeiten,stele,christian uhlig,heinz graffunder park,1001,11010010,12681,ceramic,1980,,Q108167937,category:vier jahreszeiten (christian uhlig),52.5215252,13.5464984
8753991951,love,sculpture,,rüdersdorfer straße,0201,11002002,10243,metal,,,,,52.5109774,13.4431156
8765448136,louise henriette von nassau-oranien,relief,,möven straße,0607,11006006,14482,,,https://commons.wikimedia.org/wiki/file:luise_henriette_-_geo.hlipp.de_-_40975.jpg,,file:luise henriette - geo.hlipp.de - 40975.jpg,52.4116109,13.0976312
8765448137,friedrich wilhelm markgraf von brandenburg,relief,françois dusart,möven straße,0607,11006006,14482,,1647,https://commons.wikimedia.org/wiki/file:friedrich_wilhelm_-_geo.hlipp.de_-_40967.jpg,,file:friedrich wilhelm - geo.hlipp.de - 40967.jpg,52.4116303,13.0975792
8775512431,christus,statue,bertel thorvaldsen,karl marx straße,0801,11008008,12043,sandstone,1910,https://commons.wikimedia.org/wiki/file:berlin-neuk%c3%b6lln_old_st._jacobi_churchyard_03_(40817426425).jpg,Q110226973,category:christ statue (st. jacobi-kirchhof),52.4856631,13.4253615
8789166854,hochwendelnd,sculpture,volkmar haase,strand promenade,0509,11005005,13595,stainless_steel,,,Q115901546,,52.5119892,13.1917036
8789166855,schild und wehr,sculpture,volkmar haase,,0509,11005005,,stainless_steel,,,Q110489221,,52.5118386,13.1930675
8807102224,sonne,sculpture,herbert baumann,brümmer straße,0605,11006006,14195,stone,"1961, aufgestellt 1979","https://commons.wikimedia.org/wiki/file:skulptur_sonne,_thielplatz,_berlin.jpg",Q111273299,,52.4510368,13.2828214
8808927638,shadow sculpture,sculpture,stefan szczesny,otto suhr allee,0401,11004004,10585,steel,2018,https://photos.app.goo.gl/fipozpikagppgqsa8,Q123154407,,52.5144156,13.3170658
8809409065,eine frage des standpunktes,sculpture,felix johannes hermann stumpf,zinnowitzer straße,0101,11001001,10115,steel,2019,,,,52.5323419,13.383607
8863133911,affengruppe,sculpture,,süd straße,0105,11001001,13353,stone,,,,,52.5402357,13.3409744
8866148625,zahnskulptur,sculpture,,kurfürsten damm,0407,11004004,10711,stone,,file:skulptur zahn kurfürstendamm 118 berlin-halensee 05.jpg,Q133797062,category:tooth sculpture kurfürstendamm 118 (berlin-halensee),52.4971687,13.2893452
8904959154,auch ich in berlin,installation,ruth baettig,rollberg straße,0801,11008008,12053,metal,,,,,52.4788743,13.4308902
8911756799,trötenbaum,installation,,kur straße,0606,11006006,14129,,,,,,52.431842,13.2168186
8916909336,berlin-burger eisenwerk,statue,,kreuzberg straße,0202,11002002,10965,metal,,,,,52.4894903,13.3754724
8919708126,kore,sculpture,karl hartung,gary straße,0605,11006006,14195,bronze,,,Q110891734,,52.4472568,13.2820229
8946659317,kindertagesstätte,,,rütli straße,0801,11008008,12045,,,,,,52.4876976,13.4347913
8959689736,frau mit kind,statue,dietrich grüning,münsterland platz,1112,11011011,10317,,1986,,Q116451253,,52.503865,13.4956172
8984131355,solarica-x,sculpture,bernhard heiliger,käuzchen steig,0605,11006006,14195,iron,2021-07-16,,Q118465308,file:skulptur clayallee ggü 54 (dahlem) solarica x&bernhard heiliger&1989.jpg,52.4651824,13.2770534
8998553299,geschwister,statue,karl lemke,koppen platz,0101,11001001,10115,bronze,1968,file:skulptur geschwister karl lemke koppenplatz berlin-mitte 03.jpg,Q115641604,category:geschwister (karl lemke),52.5281269,13.3980837
9017272904,drehmoment,sculpture,realities:united,kapelle ufer,0101,11001001,10117,,2018,,Q123262798,file:futurium - flickr - abbilder.jpg,52.5234798,13.3741682
9023403704,mauern durchbrechen,sculpture,georgi tschapkanow,leipziger straße,0101,11001001,10117,,,,Q111531951,"category:""to break the wall"" (tchapp)",52.5100686,13.3879942
9023419997,wegzeichen 3a,sculpture,otto herbert hajek,tiergarten straße,0104,11001001,10785,bronze,1997,,Q110533254,file:otto herbert hajek - wegzeichen 3a.jpg,52.5096213,13.3630563
9023520859,anatolische zugvögel,sculpture,selҫuk yilmaz,tiergarten straße,0104,11001001,10785,steel,,,,,52.5096817,13.3610165
9024689615,gorilla,statue,,,0104,11001001,,,,,,,52.506241,13.336009
9024702240,polacanthus,mural,,hardenberg platz,0104,11001001,10787,,,,,,52.5061413,13.340758
9024702251,ammoniten,mural,,hardenberg platz,0104,11001001,10787,,,,,,52.5061163,13.3407596
9053186529,pflanzwürfel,sculpture,johannes bürger,moriz seeler straße,0907,11009009,12489,glass concrete,1988,,,,52.4332077,13.538916
9053186530,"pflanzturm, springbrunnen, sitzbank",sculpture,,franz ehrlich straße,0907,11009009,12489,concrete,1988,,,,52.433103,13.5393076
9063625481,stauchung-harmonisch,sculpture,karl menzen,park straße,0703,11007007,12099,steel,1988,,Q110567470,,52.4624186,13.3828272
9063631725,laokoon iii,sculpture,volkmar haase,tempelhofer damm,0703,11007007,12099,steel,1982,,Q110088439,,52.4625623,13.3841291
9065392822,imperial love,sculpture,robert indiana,,0104,11001001,,,,,Q110253676,category:imperial love (robert indiana),52.5073567,13.3678413
9065392823,polis,sculpture,joannis avramidis,potsdamer straße,0104,11001001,10785,bronze,,,Q111274197,category:polis (joannis avramidis),52.5066158,13.3671577
9065392824,vier vierecke im geviert,sculpture,george warren rickey,herbert von karajan straße,0104,11001001,10785,steel,,https://commons.wikimedia.org/wiki/file:sculpture_george_warren_rickey_four_squares_in_a_square_neue_nationalgalerie_berlin_3v3.jpg,Q110770456,category:vier vierecke im geviert,52.5065959,13.3681488
9078868502,musizierende kinder,statue,,parkaue,1103,11011011,10367,bronze,1957,https://commons.wikimedia.org/wiki/file:skulptur_stadtpark_lichtenberg_(liber)_musizierende_kinder%26%2619573.jpg,Q115246402,category:musizierende kinder (stadtpark lichtenberg),52.5175562,13.4756797
9078868512,zwei bären (nördliche gruppe),statue,helmut weiss,parkaue,1103,11011011,10367,sandstone,,,Q117479296,,52.517714,13.477773
9082816199,vertical highways,sculpture,bettina pousttchi,washington platz,0102,11001001,10557,,2023-04,https://photos.app.goo.gl/iyjf6xwqtx9wxhyw7,Q117861079,category:vertical highways (bettina pousttchi),52.5244591,13.3685844
9091721375,goldener stein,installation,,sirius straße,0906,11009009,12524,concrete;steel;stone,,,,,52.4023228,13.5254062
9118046978,leitung und linie,installation,"veronike hinsberg, olf kreisel",wilhelminenhof straße,0909,11009009,12459,steel,2013,,Q110272261,,52.4581815,13.5265276
9118046979,leitung und linie,installation,"veronike hinsberg, olf kreisel",osmar klemm straße,0909,11009009,12459,steel,2013,,Q110272261,,52.4560208,13.526077
9118046986,stahlpresse,sculpture,,wilhelminenhof straße,0909,11009009,12459,steel,1936,,,,52.4567163,13.5278821
9118046987,namen im raum,sculpture,rainer fest,verlängerte rathenau straße,0909,11009009,12459,corten,2021,,,,52.4630983,13.5333431
9118047004,fuchs mit gans,sculpture,erich wurzer,wasser straße,0909,11009009,12459,artificial stone,1972,,Q115513813,,52.4569892,13.5385868
9118047005,frau mit kindern,sculpture,emilia nikolova-bayer,ostend straße,0909,11009009,12459,terracotta,1981,,Q115514621,,52.4572851,13.5385238
9142771826,wasserspeier,sculpture,klaus-michael jopke,süd weg,0802,11008008,12349,,1984,,Q113661421,,52.4304554,13.4315103
9142771827,reiherbrunnen,sculpture,katharina szelinski-singer,ring i,0802,11008008,12349,,1956,,Q113454248,,52.4308904,13.4253909
9142771828,fischbrunnen,sculpture,"ungeklärt, evt. gerhart schreiter",ring i,0802,11008008,12349,stone,1956,,Q136032008,file:fish sculpture1 berlin.jpg,52.4302845,13.4277526
9142771829,wasserträgerin,sculpture,katharina szelinski-singer,ring i,0802,11008008,12349,,1956,,Q114215496,,52.429968,13.4250345
9142771830,eulenbrunnen,sculpture,katharina szelinski-singer,süd weg,0802,11008008,12349,,1956,,Q113656393,,52.430215,13.4291882
9142771831,persephone,statue,max kruse,ring i,0802,11008008,12349,muschelkalk,1916,file:persephone kruse1.jpg,Q110008433,category:persephone (max kruse),52.430094,13.4262934
9195769150,auerhahn,sculpture,unbekannt,alpenrose,0802,11008008,12349,,1956,,Q123402118,file:capercaillie sculpture1 berlin.jpg,52.4276272,13.4264652
9195975855,gedanken eines mimen,statue,ludmila seefried-matejcová,hohenzollern damm,0402,11004004,10713,,,,Q116029472,,52.4894553,13.3124001
9197759070,reiterloses pferd,sculpture,,bismarck straße,0601,11006006,12169,stone,,,,,52.4562627,13.340298
9197759071,christusstatue,statue,,hünen steig,0601,11006006,12169,stone,,,,,52.4559836,13.3415398
9197759072,christusstatue,statue,unbekannt,berg straße,0601,11006006,12169,bronze,,,,,52.4578925,13.3446303
9212092226,drei stelen,sculpture,wolfgang tappe,marienburger straße,0301,11003003,10405,granite,,https://commons.wikimedia.org/wiki/file:skulptur_drei_stelen_berlin_1v2.jpg,Q109321832,category:drei stelen (wolfgang tappe),52.5350353,13.4242562
9214950534,bodhisattva,statue,,denkzeichen weg,0405,11004004,13597,stone,,,,,52.5228456,13.2330426
9251608542,buntes quartier,sculpture,birgit schöne,leo slezak straße,0801,11008008,12057,plastic,2020-09-28,,Q122415766,file:skulptur sonnenallee 330 (neukö) buntes quartier&&2020.jpg,52.4640712,13.4724895
9251608543,orientierung,sculpture,hans joachim ihle,sonnen allee,0801,11008008,12057,bronze,1977,https://commons.wikimedia.org/wiki/file:skulptur_orientierung_hans_joachim_ihle_sonnenallee_berlin-neuk%c3%b6lln_02.jpg,Q118123259,category:orientierung (hans joachim ihle),52.4645622,13.4723621
9255913447,der befreier,statue,jewgeni wiktorowitsch wutschetitsch,puschkin allee,0901,11009009,12435,bronze,1946,,,,52.4861417,13.4719374
9345039552,bullengraben-bulle,sculpture,sebastian kulisch,bullengraben weg,0501,11005005,13581,steel,2007-06-07,,,,52.530569,13.1693297
9389706316,"""aufbauhelferin""",statue,gertrud classen,am schloßpark,0307,11003003,13187,bronze,1952,https://www.kunst-im-oeffentlichen-raum-pankow.de/kioer_kw/aufbauhelferin/,Q110189716,,52.5738131,13.4077428
9391913190,"""mädchen""",statue,hans-peter goettsche,kuckhoff straße,0311,11003003,13156,bronze,1962,,Q110197342,,52.5837996,13.4008383
9393287836,große vegetative landschaft,sculpture,friedrich bernhard henkel,wilhelm kuhr straße,0307,11003003,13187,bronze,1991,,Q110320217,category:große vegetative landschaft (1991 by friedrich bernhard henkel),52.569582,13.3937893
9395249944,stehende für c.e.,statue,berndt wilde,breite straße,0307,11003003,13187,sandstone,2007,https://statues.vanderkrogt.net/extra/debe/debe168-32725.jpg,Q122971610,,52.569759,13.4028231
9395249945,weiße gottheit,statue,berndt wilde,breite straße,0307,11003003,13187,marble,2006,https://statues.vanderkrogt.net/extra/debe/debe168-32720.jpg,Q122971574,,52.5697184,13.40286
9395249946,sitzende,statue,sylvia hagen,breite straße,0307,11003003,13187,artificial_stone,1990,https://statues.vanderkrogt.net/extra/debe/debe168-00596.jpg,Q122971540,,52.5696778,13.4028909
9395249947,sich vorbeugende,statue,sylvia hagen,breite straße,0307,11003003,13187,bronze,1995,https://statues.vanderkrogt.net/extra/debe/debe168-32710.jpg,Q122971284,,52.5696396,13.4029168
9395249948,sinnende,statue,sabine heller,breite straße,0307,11003003,13187,brick,2007,https://statues.vanderkrogt.net/extra/debe/debe168-32707.jpg,Q122969775,,52.5696026,13.4029497
9395249949,hockende mit haube,statue,sabine heller,breite straße,0307,11003003,13187,brick,1997,https://statues.vanderkrogt.net/extra/debe/debe168-32701.jpg,Q122967821,,52.5695639,13.4029806
9399647507,grenzsoldat mit kind,statue,gerhard rommel,schul straße,0307,11003003,13187,bronze,1971,https://de.wikipedia.org/wiki/bleichr%c3%b6derpark#/media/datei:bleicher-park.jpg,Q110992501,category:grenzsoldat mit kind (gerhard rommel),52.5688766,13.4068889
9403561881,"""bruch ist ganz""",statue,sabine teubner mbaye,flora straße,0307,11003003,13187,sandstone,2002,,Q110635542,,52.5657839,13.4008448
9404929690,mutter mit kind,sculpture,theo balden,ossietzky straße,0307,11003003,13187,bronze,1974,,Q111148896,,52.5726225,13.4084988
9404965946,"""sitzender""",statue,manfred salowwikipedia,ossietzky straße,0307,11003003,13187,concrete,1978,https://www.kunst-im-oeffentlichen-raum-pankow.de/kioer_kw/sitzender/,Q109767136,,52.5735718,13.4079406
9404969730,drei frauen,statue,carin kreuzberg,elisabeth weg,0307,11003003,13187,bronze,1979,,Q109653590,,52.5747597,13.4068228
9407568196,aufwind,sculpture,,,1001,11010010,,,,,Q108828328,,52.5683981,13.5500861
9410370944,impressionen,statue,klaus-lutz gaedicke,paul junius straße,1111,11011011,10369,stone,,,Q110300797,category:impressionen (claus-lutz gaedicke),52.5275979,13.4739437
9410613071,poesie der großstadt,statue,anu matilainen aus finnland,rudolf seiffert straße,1111,11011011,10369,stone,,,Q110314627,category:poesie der großstadt (anu matilainen),52.528003,13.4717775
9410650238,dem leben gewidmet,statue,yuliy synkevich (ukraine),rudolf seiffert straße,1111,11011011,10369,stone,,,Q113847696,category:dem leben gewidmet – tschernobyl (juri sinkewitsch),52.5279199,13.4718369
9433839554,sitzmauer,statue,,karl lade straße,1111,11011011,10369,stone,,,Q113882125,,52.5284695,13.4686612
9433845668,wind- und lichtspiel,stele,horst baudisch und dieter rühle,karl lade straße,1111,11011011,10369,,,,Q110302677,category:wind- und lichtspiel (horst k. baudisch),52.5283243,13.4686741
9433846119,wasserwand,statue,jürger kamopp,anton saefkow platz,1111,11011011,10369,stone,,,Q113489090,category:wasserwand (jürgen karnopp),52.5282405,13.4698372
9433861195,findling,sculpture,,anton saefkow platz,1111,11011011,10369,stone,1986,https://fennpfuhl.digital/img/statue/findling.jpg.webp,Q113494612,category:findling (anton-saefkow-platz),52.530723,13.4711728
9433864719,rosenpavillon,architecture,,seebrücke,1111,11011011,10369,stone,,file:pavillon_mit_rundbank_(rosenpavillon)_dieter_r%c3%bchle_fennpfuhlpark_berlin_03.jpg,Q113824822,"category:rosenpavillon (fennpfuhlpark, berlin)",52.5299863,13.4761586
9437071878,refrain,statue,"juraj gravula, tschechoslowakei",anton saefkow platz,1111,11011011,10369,,,,Q108641552,category:zwei (mohamed mustafa ali),52.5305929,13.4738828
9454185582,konstellation,sculpture,erich wiesner,dieffenbach straße,0202,11002002,10967,edelstahl,1970,https://commons.wikimedia.org/wiki/file:sculpture_konstellation_erich_wiesner_planufer_berlin_5v5.jpg,Q111031688,category:konstellation (erich wiesner),52.4948891,13.4091802
9460590848,"""viertelmondträgerin""",sculpture,trak wendisch,breite straße,0307,11003003,13187,,,https://upload.wikimedia.org/wikipedia/commons/3/36/skulptur_breite_str_%28panko%29_viertelmondtr%c3%a4gerin_trak_wendisch_1999.jpg,Q109771951,,52.5696872,13.4049129
9490755448,elefant,sculpture,,tschaikowski straße,0311,11003003,13156,stone,,,,,52.5761558,13.3945275
9502962706,buddy bär,statue,,hohenzollern damm,0402,11004004,10713,,,,,,52.4913713,13.3164954
9502964960,buddy bär,,,sächsische straße,0402,11004004,10707,,,,,,52.4923709,13.3173053
9502968276,buddy bär,statue,,hohenzollern damm,0402,11004004,10713,,,,,,52.4915865,13.3171078
9516171880,speerwerfer,statue,hans kies,danziger straße,0201,11002002,10407,metal,1966,,Q109936436,"category:speerwerfer (hans kies, berlin)",52.5284621,13.4444052
9532550370,dreiheit,sculpture,matschinsky-denninghoff,alte jakob straße,0202,11002002,10969,,,,Q1257836,category:dreiheit (matschinsky-denninghoff),52.5036136,13.3978292
9552957006,flötenspielerin,statue,lore plietzsch,elsa brändström straße,0307,11003003,13189,bronze,,,Q117448911,category:flötenspielerin (lore plietzsch),52.5598393,13.4191383
9583445935,lesender knabe,statue,"siegfried krepp, gertrud claasen",pistorius straße,0302,11003003,13086,bronze,1974,https://commons.wikimedia.org/wiki/file:statue_pistoriusstr_19_(wei%c3%9fs)_lesender_knabe%26siegfried_krepp_gertrud_claasen%261974.jpg,Q121366444,"category:lesender knabe (siegfried krepp, gertrud claasen)",52.5520194,13.4528194
9583448463,christus,statue,bertel thorvaldsen,amalien straße,0302,11003003,13086,,,,Q123003019,file:segensgemeinde christus2.jpg,52.5593232,13.4514252
9587970853,berliner originale,statue,gerhard thieme,am nußbaum,0101,11001001,10178,bronze,,https://photos.app.goo.gl/evbzvkqkcecopgwj9,Q111009099,"category:berliner originale (gerhard thieme, berlin)",52.5177641,13.4075224
9587970854,der angler,statue,gerhard thieme,spree ufer,0101,11001001,10178,bronze,,,Q111009021,"category:angler (gerhard thieme, berlin)",52.5170504,13.4046077
9589495370,liegender und stehendes mädchen,statue,sabine teubner mbaye,cotta straße,0311,11003003,13156,,,,Q109728975,category:dichter und mädchen (sabine teubner-mbaye),52.570736,13.3954904
9589513971,upright figure no. 9,sculpture,rené graetz,wilhelm kuhr straße,0307,11003003,13187,bronze,1971,,Q110317033,,52.569079,13.3938598
9589549185,lange bank,sculpture,susanne specht,cotta straße,0311,11003003,13156,concrete,2007,,Q123641204,,52.5704813,13.3928288
9589564521,mutter mit kind,statue,sabine teubner,am bürgerpark,0311,11003003,13156,sandstone,1984,,Q121704877,,52.5694611,13.3901325
9590460600,ponyreiter,statue,kypros perdios,hermann hesse straße,0311,11003003,13156,concrete,1977,,Q115609231,,52.5780449,13.3949292
9590483502,tanzende rollschuhläuferin,statue,axel schulz,zillertal straße,0307,11003003,13187,bronze,1962,,Q115521116,"category:tanzende rollschuhläuferin, berlin (axel schulz)",52.5601187,13.4067915
9590509491,stehender knabe,statue,wilfried fitzenreiter,dietzgen straße,0311,11003003,13156,bronze,1963,https://bildhauerei-in-berlin.de/wp-content/uploads/49fbbd19-7672-4386-b0fd-ef1213300c3d.jpg,Q109672277,,52.5787111,13.4054431
9591555228,große knieende,statue,georg kolbe,sensburger allee,0405,11004004,14055,bronze,1959,https://commons.wikimedia.org/wiki/file:skulptur_georg-kolbe-hain_(westend)_gro%c3%9fe_kniende%26georg_kolbe%261942_43.jpg,Q109661073,category:große kniende (georg kolbe),52.5106243,13.2514328
9591555229,großer stürzender,sculpture,georg kolbe,heer straße,0405,11004004,14055,,,,Q110110914,,52.5084533,13.2499019
9591555230,die ruhende,sculpture,georg kolbe,pillkaller allee,0405,11004004,14055,,,,Q109836240,,52.5097382,13.2507445
9592954470,stahlknoten,installation,,tälchenbrücke,1001,11010010,12685,,,,,,52.5346847,13.5813163
9592974332,horse,installation,,tälchenbrücke,1001,11010010,12685,,,,,,52.5360724,13.5796254
9592974843,schneewitchen und die 7 zwerge,,,eisenacher straße,1001,11010010,12685,,,,,,52.5379809,13.578505
9613470858,grüner hering,statue,,tasso straße,0302,11003003,13086,,,,,,52.5497503,13.4522084
9614998143,sterbender adler,sculpture,ludwig vordermayer,freiheits weg,1201,11012012,13407,muschelkalk,,,Q111583411,category:sterbender adler,52.5770096,13.3497761
9666862502,schwimmer,sculpture,gertrud classen,kiefholz straße,0903,11009009,12437,bronze,1975,,Q115815552,category:schwimmer (gertrud classen),52.4640257,13.4890088
9669186674,tränke mit schwan,sculpture,,roedern allee,1201,11012012,13407,,,,Q111584070,category:tränke mit schwan,52.5774528,13.3496321
9669186675,buchablage für das totenbuch,sculpture,,freiheits weg,1201,11012012,13407,,,,Q111584122,category:buchablage für das totenbuch,52.5772168,13.3506458
9669186676,fliegender fisch,sculpture,,büchsen weg,1201,11012012,13409,,,,Q111582537,,52.5755695,13.3663036
9669186677,blutenbrunnen,sculpture,,zur kühlewein straße,1201,11012012,13409,,,,Q111578490,,52.5636448,13.37062
9669186678,stele iii,sculpture,,kühlewein straße,1201,11012012,13409,,,,Q111584178,,52.5628541,13.3706096
9669186679,stele ii,sculpture,,kühlewein straße,1201,11012012,13409,,,,Q111584293,,52.561299,13.3709282
9669186680,trennwand,sculpture,,montan straße,1201,11012012,13407,,,,Q111584345,,52.5802313,13.3520295
9669186681,brunnenstele,sculpture,,lindauer allee,1201,11012012,13407,,,,Q111584308,,52.5743676,13.342976
9671927947,berlin dankt frankreich,sculpture,max bill,kurt schumacher damm,0105,11001001,13405,granite,,,Q24666180,,52.5613196,13.3261323
9675678937,bottrop-stein,sculpture,,,0106,11001001,,stone,,,Q118163823,file:bottrop stein berlin wedding.jpg,52.5423669,13.3735342
9678340452,reliefstele,sculpture,reinhold hommes,,0402,11004004,,aluminium,1972,file:skulptur reliefstele europatag 1972 reinhold hommes fehrbelliner platz berlin-wilmersdorf 02.jpg,Q127326748,category:reliefstele zum europatag 1972 (reinhold hommes),52.4897607,13.314099
9678351189,buddy bear,,,,0407,11004004,,,,,,,52.4982072,13.2964838
9679930452,kämpfende ziegen,sculpture,brigitte jonelat-saebisch,,0202,11002002,,bronze,,,Q117532857,"category:ziegen (hohenstaufenplatz, berlin)",52.4912195,13.4227945
9680169214,drei grazien,statue,,,0301,11003003,,metal,,,Q111152820,"category:drei grazien (baldur schönfelder, berlin)",52.5403464,13.4505454
9681261566,schmuckvase,sculpture,gerald matzner,,0401,11004004,,,,,Q116977412,,52.515825,13.2986004
9681263310,schmuckornament,sculpture,gerald matzner,,0401,11004004,,stone,,,Q116948179,,52.5158813,13.2987128
9681267613,schmuckornament,sculpture,gerald matzner,,0401,11004004,,stone,,,Q116948179,,52.5159057,13.298709
9681269606,schmuckornament,sculpture,gerald matzner,,0401,11004004,,stone,,,Q116948179,,52.5159011,13.2985391
9681279556,schmuckornament,sculpture,gerald matzner,,0401,11004004,,stone,,,Q116948179,,52.515865,13.298548
9681282354,schmuckvase,sculpture,gerald matzner,,0401,11004004,,,,,Q117456447,,52.5158253,13.2986742
9681285486,schmuckvase,sculpture,gerald matzner,,0401,11004004,,,,,Q116984664,,52.5167529,13.2985608
9693101656,wishing star,sculpture,karl ciesluk,,0802,11008008,,stone,1984,,Q116478489,,52.4313938,13.4211985
9693101657,drei liegende,sculpture,"isolde haug, azade köker, robert schmidt",,0802,11008008,,"granite, ceramic",1985,,Q136431764,,52.4334836,13.4151943
9693101658,rhizomatische brücke,installation,"klaus zillich, jürgen d. zilling, jasper halfmann",,0802,11008008,,,1985,,,,52.4330586,13.4167319
9693101659,wegzeichen,sculpture,klaus duschat,,0802,11008008,,stainless steel,1985,,Q115869498,,52.4296197,13.4090978
9693101660,großer wasserstein,sculpture,martin kuhn,,0802,11008008,,granite,2002,,Q115871217,,52.4337555,13.4137139
9693101662,fundstücke – graniträder,installation,raffael rheinsberg,,0802,11008008,,"steel,granite",1985,,Q116272050,,52.4390028,13.4230842
9693101663,12 speere,ensemble,susanne mahlmeister,,0802,11008008,,steel,1985,,,,52.4366662,13.4197649
9693101664,12 speere,ensemble,susanne mahlmeister,,0802,11008008,,steel,1985,,Q114346606,,52.4366507,13.4218316
9693101665,sarkophag,ensemble,jonathan garnham,,0802,11008008,,granite,2002,,Q115869622,,52.4348422,13.4137849
9693101668,wurzelhalbkugel,sculpture,marianne leisegang,,0802,11008008,,wood,2010,,,,52.4344579,13.4139499
9699816962,seelöwen­brunnen,,,,0401,11004004,,,,,Q116994454,category:seelöwenbrunnen schloßstraße charlottenburg,52.5127342,13.2965797
9699883150,stadtbad wilmersdorf,mural,,,0403,11004004,,,,,,,52.486063,13.3016489
9736006185,mädchen mit spielelementen,statue,michael klein,,0301,11003003,,bronze,,,Q107529086,file:skulptur fröbelplatz (prenz) mädchen mit spielelementen&michael klein&1982.jpg,52.540338,13.4253145
9775503531,große knospe iii/63,sculpture,gerson fehrenbach,,0104,11001001,,limestone,1961,,Q110962930,category:große knospe (gerson fehrenbach),52.518631,13.3684742
9775530331,steinskulptur,sculpture,wolfgang gross-mario,,0104,11001001,,limestone,1962,,Q110952608,category:jura kalkstein (wolfgang gross-mario),52.5186229,13.3690401
9775536511,todes mauer bruch,sculpture,ben wagin,,0104,11001001,,stone,2011,,Q111363651,category:todes mauer bruch (ben wagin),52.5185434,13.3680511
9775538466,himmelschlüssel,sculpture,yasuo mizui,,0104,11001001,,limestone,1961,,Q110826619,category:himmelschlüssel (yasuo mizui),52.518273,13.3686804
9775666039,adam und eva,statue,rolf biebl,,0301,11003003,,bronze,,,Q109912226,category:adam und eva (rolf biebl),52.5394023,13.4137711
9779465803,augen in der großstadt,mural,el bocho,,0201,11002002,,,2020-05-23,https://elbocho.net/wp-content/uploads/2020/05/mural-el-bocho.jpg,Q111086618,category:portrait (el bocho),52.5150258,13.4497529
9785842272,kinder mit katze,statue,,,0102,11001001,,bronze,,,Q116220168,category:kinder mit katze,52.5238256,13.346492
9801466645,palmengiebel hotel seehof,mural,gert neuhaus,,0401,11004004,,,2017,,Q118220936,,52.5073492,13.2886318
9808087368,winzerin,statue,friedrich drake,,0402,11004004,,stone,,,Q116172207,,52.4798377,13.3282957
9821732848,buddy bear magentinho,statue,,,0401,11004004,,,,,,,52.5041163,13.333833
9839822430,double cage piece,sculpture,bruce nauman,,0102,11001001,,metal,1974,,Q123078501,file:skulptur invalidenstr 50 (mitte) double cage piece&bruce nauman&1974.jpg,52.5291025,13.3712505
9843589985,fischerjunge,statue,,,1103,11011011,,,,https://photos.app.goo.gl/gqyvw8w7bk33t7we9,Q109321403,category:jüngling mit fisch (hans latt),52.513737,13.4781241
9849287459,sonne,sculpture,gertrud droste,,0604,11006006,,bronze,1931,https://commons.wikimedia.org/wiki/file:skulptur_onkel-tom-str_110_(zehld)_sonne%261931.jpg,Q115770361,,52.450768,13.2505605
9864598261,reihergruppe,statue,hans-detlev hennig,,0101,11001001,,bronze,,https://commons.wikimedia.org/wiki/file:skulptur_reihergruppe_hans-detlev_hennig_monbijoupark_berlin_04.jpg,Q114771293,"category:reiherbrunnen (hans-detlev hennig, berlin-mitte)",52.523276,13.3979596
9870171197,bremer stadtmusikanten,statue,karl lemke,,1101,11011011,,bronze,1967,,Q112943175,"file:bundesarchiv bild 183-f0805-0009-001, berlin, denkmal bremer stadtmusikanten.jpg",52.5000073,13.5065119
9902389377,splash,sculpture,barbara trautmann,,0101,11001001,,,,,,,52.5263383,13.3855424
9904005486,genesung,sculpture,reginald richter,,0101,11001001,,glass,1983,,,,52.5262913,13.3797517
9910692667,der kopf,sculpture,,,0202,11002002,,,2000,,Q116008473,file:franz bernhard der kopf.jpg,52.5057469,13.3814348
9925239173,mutter mit kind,statue,walter sutkowski,,1103,11011011,,bronze,,https://commons.wikimedia.org/wiki/file:walter_sutkowski-mutter_mit_kind_lbg.jpg,Q115240774,category:mutter mit kind (walter sutkowski),52.5180381,13.477805
9934395657,engel,statue,,,0202,11002002,,copper,,,Q115109431,,52.4870218,13.405635
