id,brand,shop,amenity,operator_original,brand_original,addr:street,addr:housenumber,addr:postcode,level,wheelchair_access,service_copy,service_print,service_app_operated,service_barcode_scanner,service_bluetooth,service_display_operated,service_label_printer,locker_type,service_parcel_mail_in,service_parcel_pickup,note,note_de,description,geometry,latitude,longitude,opening_hours,website,source,last_checked,data_source,operator,district,neighborhood_id,neighborhood
6137936121,DHL,,post_office,Kietzladen,Hermes,,,,,no,,,,,,,,,,,,,,POINT (13.5034597 52.50655),52.50655,13.5034597,Mo-Fr 07:00-22:00; Sa 08:00-22:00,,,,OpenStreetMap,Independent Partner,Lichtenberg,1101,Friedrichsfelde
6143283756,DHL,,post_office,DHL,DHL,,,,,no,,,,,,,,,,,,,,POINT (13.4973297 52.5087707),52.5087707,13.4973297,"Mo-Fr 01:00-24:00, Sa 01:00-24:00",,,,OpenStreetMap,DHL,Lichtenberg,1112,Rummelsburg
6143283757,DHL,,post_office,Minimarkt Mura,DHL,Weitlingstraße,117,10317,,no,,,,,,,,,,,,,,POINT (13.4934068 52.5014478),52.5014478,13.4934068,Mo-Fr 07:00-23:00; Sa 08:00-23:00,,,,OpenStreetMap,Independent Partner,Lichtenberg,1112,Rummelsburg
6145999781,DHL,,post_office,Big Kiosk,DHL,,,,,no,,,,,,,,,,,,,,POINT (13.5038766 52.5097154),52.5097154,13.5038766,Mo-Sa 10:00-19:00,,,,OpenStreetMap,Independent Partner,Lichtenberg,1101,Friedrichsfelde
6148127067,DHL,,post_office,KKiosk,DHL,,,,,yes,,,,,,,,,,,,,,POINT (13.4970858 52.4996676),52.4996676,13.4970858,Mo-Sa 07:00-19:00,,,,OpenStreetMap,Independent Partner,Lichtenberg,1101,Friedrichsfelde
6167489563,Deutsche Post,,post_office,,DHL,Treskowallee,110,10318,,yes,,,,,,,,,,,,,,POINT (13.5248732 52.4825298),52.4825298,13.5248732,Mo-Fr 10:00-18:00; Sa 09:00-12:00,,,,OpenStreetMap,Unknown,Lichtenberg,1102,Karlshorst
6379030640,UPS,,post_office,United Parcel Service,,Tempelhofer Damm,129,,,yes,,,,,,,,,,,,,,POINT (13.3859853 52.4679737),52.4679737,13.3859853,Mo-Fr 10:00-18:30,,,,OpenStreetMap,UPS,Tempelhof-Schöneberg,0703,Tempelhof
6388092786,Deutsche Post,,post_office,Deutsche Post,Deutsche Post,Roedernallee,88-90,,,,,,,,,,,,,,,,,POINT (13.33383 52.5940143),52.5940143,13.33383,Mo-Fr 10:00-18:00; Sa 10:00-14:00,,,,OpenStreetMap,Deutsche Post,Reinickendorf,1209,Wittenau
6434326540,DHL,,post_office,Hermes,Hermes Paketshop,,,,,limited,,,,,,,,,,,,,,POINT (13.349359 52.5597754),52.5597754,13.349359,"Mo-Th 08:00-11:00, Fr 08:00-14:00, Mo-Th 14:00-17:00",,,,OpenStreetMap,Hermes,Mitte,0105,Wedding
6463564996,Kiosk,,post_office,,,,,,,no,,,,,,,,,,,,,Erster Anti-Rassismus Späti der Welt,POINT (13.4340792 52.4942603),52.4942603,13.4340792,Mo-Fr 08:00-19:00; Sa 09:00-17:00; Su 09:00-15:00,,,,OpenStreetMap,Unknown,Friedrichshain-Kreuzberg,0202,Kreuzberg
6694854105,DHL,,post_office,Hermes,Hermes Paketshop,Sewanstraße,176,10319,,yes,,,,,,,,,,,,,,POINT (13.5102344 52.4960547),52.4960547,13.5102344,Mo-Fr 07:00-18:00; Sa 09:00-15:00,,,,OpenStreetMap,Hermes,Lichtenberg,1101,Friedrichsfelde
6928783065,Independent Retailer,,post_office,,,Baumschulenstraße,6,12437,,no,,,,,,,,,,,,,,POINT (13.4910555 52.4686518),52.4686518,13.4910555,Mo-Fr 09:30-18:30; Sa 10:00-15:00,,,,OpenStreetMap,Unknown,Treptow-Köpenick,0903,Baumschulenweg
6967210416,Independent Retailer,,post_office,Hermes,hermes,Schnellerstraße,,12439,,,,,,,,,,,,,,,,POINT (13.5288084 52.4524686),52.4524686,13.5288084,Mo-Fr 09:00-19:00,,,,OpenStreetMap,Hermes,Treptow-Köpenick,0905,Niederschöneweide
6967210420,DHL,,post_office,DHL,DHL,,,,,,,,,,,,,,,,,,,POINT (13.5109911 52.4564682),52.4564682,13.5109911,"Mo-Fr 06:00-20:00, Sa 08:00-13:00",,,,OpenStreetMap,DHL,Treptow-Köpenick,0905,Niederschöneweide
6967210423,Independent Retailer,,post_office,,UPS,,,,,no,,,,,,,,,,,,,,POINT (13.5432009 52.4362795),52.4362795,13.5432009,"07:00-24:00,00:00-01:00",,,,OpenStreetMap,Unknown,Treptow-Köpenick,0907,Adlershof
6967210426,DHL,,post_office,,DHL,,,,,no,,,,,,,,,,,,,,POINT (13.5630358 52.4456675),52.4456675,13.5630358,"Mo-Fr 07:00-18:00, Sa 08:00-13:00; PH off",,,,OpenStreetMap,Unknown,Treptow-Köpenick,0910,Köpenick
7025879082,DHL,,post_office,Deutsche Post,,Danziger Straße,122,10407,0,,,,,,,,,,,,,,,POINT (13.4334547 52.5356612),52.5356612,13.4334547,Mo-Fr 08:00-20:00; Sa 09:00-20:00,https://www.deutschepost.de/de/s/standorte.html?objectid=4297929&isFeedbackDeeplink=true&template=locationdetail,,,OpenStreetMap,Deutsche Post,Pankow,0301,Prenzlauer Berg
7249782635,DHL,,post_office,DHL,DHL,Greifswalder Straße,90,10409,1,,,,,,,,,,,,bei Pfennigpfeiffer,,,POINT (13.4428902 52.5435809),52.5435809,13.4428902,Mo-Fr 09:00-18:00; Sa 09:00-13:00,,,,OpenStreetMap,DHL,Pankow,0301,Prenzlauer Berg
7454045232,Deutsche Post,,post_office,Deutsche Post,Deutsche Post,,,,,yes,,,,,,,,,,,,,,POINT (13.39452 52.5074265),52.5074265,13.39452,,,,,OpenStreetMap,Deutsche Post,Friedrichshain-Kreuzberg,0202,Kreuzberg
7752757116,PIN Mail,,post_office,PIN AG,PIN AG,Kurfürstendamm,124,10711,0,,,,,,,,,,,,,,,POINT (13.2859045 52.4955203),52.4955203,13.2859045,"Mo 08:00-12:00,13:00-16:00; Tu-Fr 08:00-12:00,13:00-18:00; Sa 08:00-13:00",,,,OpenStreetMap,PIN Mail,Charlottenburg-Wilmersdorf,0407,Halensee
7781356468,Kiosk,kiosk,post_office,,,Lion-Feuchtwanger-Straße,21,12619,,,,,,,,,,,,,,,,POINT (13.582289 52.517514),52.517514,13.582289,"Mo-Fr 08:00-18:00, Sa 08:00-14:00; PH off",,,,OpenStreetMap,Unknown,Marzahn-Hellersdorf,1005,Hellersdorf
7895952499,Deutsche Post,,post_office,Deutsche Post,,Hagenplatz,3a,14193,,,,,,,,,,,,,,,,POINT (13.2671875 52.4835153),52.4835153,13.2671875,"Mo-Fr 09:00-13:00, 14:00-18:00; Sa 09:00-13:00",,,,OpenStreetMap,Deutsche Post,Charlottenburg-Wilmersdorf,0404,Grunewald
7937449612,DHL,,post_office,Maiglökchen,DHL,,,,,yes,,,,,,,,,,,,,,POINT (13.5273363 52.4908243),52.4908243,13.5273363,Mo-Fr 7:30-19:00; Sa 9:00-16:00,,,,OpenStreetMap,Independent Partner,Lichtenberg,1102,Karlshorst
8112899380,UPS,,post_office,UPS,,,,,,,,,,,,,,,,,,,,POINT (13.3747693 52.4871276),52.4871276,13.3747693,Mo-Sa 11:00-21:00; PH closed,,,,OpenStreetMap,UPS,Friedrichshain-Kreuzberg,0202,Kreuzberg
8442976872,DHL,,post_office,GLS,GLS,Markgrafendamm,35,,,yes,,,,,,,,,,,,,,POINT (13.4648382 52.4980887),52.4980887,13.4648382,,,,,OpenStreetMap,GLS,Friedrichshain-Kreuzberg,0201,Friedrichshain
8459440165,Deutsche Post,,post_office,Deutsche Post,Deutsche Post,Landsberger Allee,171,10369,,,,,,,,,,,,,,,,POINT (13.4694341 52.532564),52.532564,13.4694341,Mo-Fr 09:00-18:00; Sa 09:00-12:00,,,,OpenStreetMap,Deutsche Post,Lichtenberg,1111,Fennpfuhl
8775336717,DHL,,post_office,,,Pankstraße,8,13127,,,,,,,,,,,,,,,,POINT (13.4394161 52.5934068),52.5934068,13.4394161,"Mo-Fr 10:00-12:30, 13:30-18:00",https://www.mmd-berlin.de/paketshop/,,,OpenStreetMap,Unknown,Pankow,0310,Französisch Buchholz
8852547909,Deutsche Post,,post_office,,Deutsche Post,Hultschiner Damm,84a,12623,,yes,,,,,,,,,,,,,,POINT (13.6021114 52.4825915),52.4825915,13.6021114,Mo-Fr 09:00-19:00; Sa 09:00-14:00; PH off,,,,OpenStreetMap,Unknown,Marzahn-Hellersdorf,1004,Mahlsdorf
9006816146,Deutsche Post,,post_office,Deutsche Post,,Chausseestraße,121,10115,,,,,,,,,,,,,,,,POINT (13.3844413 52.5292628),52.5292628,13.3844413,Mo-Fr 09:00-18:00; Sa 09:00-13:00,,,,OpenStreetMap,Deutsche Post,Mitte,0101,Mitte
9022437762,DHL,,post_office,,DHL,,,,,no,,,,,,,,,,,,,,POINT (13.5674393 52.4440288),52.4440288,13.5674393,"Mo-Fr 08:30-15:00; Sa,Su off",,,,OpenStreetMap,Unknown,Treptow-Köpenick,0910,Köpenick
9022437763,DHL,,post_office,,DHL,,,,,no,,,,,,,,,,,,,,POINT (13.5681367 52.4446059),52.4446059,13.5681367,Mo-Sa 07:00-01:00,,,,OpenStreetMap,Unknown,Treptow-Köpenick,0910,Köpenick
9035861377,Independent Retailer,,post_office,,,,,,,,,,,,,,,,,,,,,POINT (13.5579099 52.5555819),52.5555819,13.5579099,,,,,OpenStreetMap,Unknown,Marzahn-Hellersdorf,1001,Marzahn
9083898246,DHL,,post_office,Hermes,,Quedlinburger Straße,23-37,12627,,yes,,,,,,,,,,,,,,POINT (13.6105001 52.5401287),52.5401287,13.6105001,Mo-Fr 09:00-20:00; Sa 09:00-18:00; PH off,,,,OpenStreetMap,Hermes,Marzahn-Hellersdorf,1005,Hellersdorf
9142542531,Independent Retailer,,post_office,,,Enzianstraße,1,,,,,,,,,,,,,,,,Deutsche Post/ DHL im Kiosk,POINT (13.3055003 52.4481895),52.4481895,13.3055003,"Mo-Fr 07:00-13:00, 14:00-18:00; Sa 07:00-13:00",,,,OpenStreetMap,Unknown,Steglitz-Zehlendorf,0602,Lichterfelde
9174631310,PIN Mail,,post_office,,,,,,0,yes,,,,,,,,,,,,,,POINT (13.3131284 52.5117794),52.5117794,13.3131284,"Mo 08:00-12:00,13:00-16:00; Tu-Fr 08:00-12:00,13:00-18:00; Sa 08:00-13:00; Su,PH off",,,,OpenStreetMap,Unknown,Charlottenburg-Wilmersdorf,0401,Charlottenburg
9201575258,Independent Retailer,,post_office,,Hermes Paketshop,,,,,,,,,,,,,,,,ist die Kleider Klinik,,,POINT (13.3067987 52.6164243),52.6164243,13.3067987,"Mo-Fr 09:00-13:00,14:00-18:00; Sa 09:00-13:00",,,,OpenStreetMap,Unknown,Reinickendorf,1206,Hermsdorf
9222266686,Independent Retailer,,post_office,Deutsche Post,,Fredericiastraße,17-19,14050,,no,,,,,,,,,,,,,,POINT (13.2777301 52.5103696),52.5103696,13.2777301,,,Deutsche Post AG,,OpenStreetMap,Deutsche Post,Charlottenburg-Wilmersdorf,0405,Westend
9270388136,UPS,,post_office,Kiosk 47,UPS,,,,,no,,,,,,,,,,,,,,POINT (13.4962301 52.5062606),52.5062606,13.4962301,Mo-Sa 10:00-23:55,,,,OpenStreetMap,Independent Partner,Lichtenberg,1112,Rummelsburg
9324986266,Independent Retailer,,post_office,,,Rotherstraße,20,,,yes,,,,,,,,,,,,,,POINT (13.450597 52.5037141),52.5037141,13.450597,Mo-Fr 08:00-20:00; Sa 10:00-15:00,,,,OpenStreetMap,Unknown,Friedrichshain-Kreuzberg,0201,Friedrichshain
9329133969,DHL,kiosk,post_office,,DHL,,,,-1,no,,,,,,,,,,,,,,POINT (13.3865182 52.4963273),52.4963273,13.3865182,Mo-Th 07:00-18:00; Sa 07:00-16:00,,,,OpenStreetMap,Unknown,Friedrichshain-Kreuzberg,0202,Kreuzberg
9329137097,DHL,kiosk,post_office,,DHL,Hallesches Ufer,24,10963,,,,,,,,,,,,,,,,POINT (13.3879268 52.4985219),52.4985219,13.3879268,Mo-Sa 10:00-22:00,,,,OpenStreetMap,Unknown,Friedrichshain-Kreuzberg,0202,Kreuzberg
9652203760,DHL,,post_office,,DHL,,,,,,,,,,,,,,,,,,quasi nur Briefkasten für Pakete,POINT (13.4487001 52.5475071),52.5475071,13.4487001,,,,,OpenStreetMap,Unknown,Pankow,0302,Weißensee
9856797501,Independent Retailer,,post_office,Deutsche Post,,Irenenstraße,22,10317,,limited,,,,,,,,,,,,,,POINT (13.499631 52.5094882),52.5094882,13.499631,Mo-Fr 09:00-18:00; Sa 09:00-13:00,,,,OpenStreetMap,Deutsche Post,Lichtenberg,1112,Rummelsburg
9991258483,Hermes,,post_office,Hermes,,Nollendorfstraße,10,10777,,no,,,,,,,,,,,,,,POINT (13.3532289 52.4981499),52.4981499,13.3532289,,,,,OpenStreetMap,Hermes,Tempelhof-Schöneberg,0701,Schöneberg
10000494078,Independent Retailer,,post_office,,,,,,,,,,,,,,,,,,,,,POINT (13.2843223 52.5104067),52.5104067,13.2843223,Mo-Fr 09:00-18:00; Sa 10:00-16:00,,,,OpenStreetMap,Unknown,Charlottenburg-Wilmersdorf,0405,Westend
10015764560,Kiosk,convenience,post_office,Hermes,,Winsstraße,14,10405,,yes,,,,,,,,,,,,,,POINT (13.424969 52.5332463),52.5332463,13.424969,,,,,OpenStreetMap,Hermes,Pankow,0301,Prenzlauer Berg
10089839259,Kiosk,,post_office,Deutsche Post,,Osnabrücker Straße,24,10589,,,,,,,,,,,,,,,,POINT (13.3005338 52.525912),52.525912,13.3005338,Mo-Fr 08:00-19:00; Sa 09:00-16:00; Su off,,,,OpenStreetMap,Deutsche Post,Charlottenburg-Wilmersdorf,0401,Charlottenburg
10152401251,DHL,,post_office,,DHL,Weichselstraße,23,10247,,no,,,,,,,,,,,,,,POINT (13.4679814 52.5100468),52.5100468,13.4679814,Mo-Sa 10:00-22:00,,,,OpenStreetMap,Unknown,Friedrichshain-Kreuzberg,0201,Friedrichshain
10159421697,Independent Retailer,,post_office,Deutsche Post,,Ritterstraße,4-5,10969,,,,,,,,,,,,,,,,POINT (13.4126777 52.5009399),52.5009399,13.4126777,,,,,OpenStreetMap,Deutsche Post,Friedrichshain-Kreuzberg,0202,Kreuzberg
10661022115,DHL,,post_office,Hermes,,,,,,,,,,,,,,,,,,,,POINT (13.4244578 52.488669),52.488669,13.4244578,,,,,OpenStreetMap,Hermes,Friedrichshain-Kreuzberg,0202,Kreuzberg
10673727945,Independent Retailer,,post_office,Deutsche Post,,Reinhardtstraße,46,10117,,,,,,,,,,,,,,,,POINT (13.378427 52.5224879),52.5224879,13.378427,"Mo-Fr 09:00-19:00, Sa 10:00-15:00",,,,OpenStreetMap,Deutsche Post,Mitte,0101,Mitte
11045663311,DHL,,post_office,,DHL,,,,,,,,,,,,,,,,,,,POINT (13.5627281 52.5732562),52.5732562,13.5627281,,,,,OpenStreetMap,Unknown,Lichtenberg,1104,Falkenberg
11201033450,Independent Retailer,,post_office,Nova Post,,,,,,,,,,,,,,,,,,,,POINT (13.3036619 52.5258311),52.5258311,13.3036619,"Mo-Fr 08:00-20:00, Sa 09:00-18:00",novapost.pl,,,OpenStreetMap,Nova Post,Charlottenburg-Wilmersdorf,0401,Charlottenburg
11230676460,Independent Retailer,,post_office,,Hermes Paketshop,,,,,yes,,,,,,,,,,,,,,POINT (13.5377305 52.4334595),52.4334595,13.5377305,Mo-Fr 08:00-18:00; Sa 09:00-13:00,,,,OpenStreetMap,Unknown,Treptow-Köpenick,0907,Adlershof
11306087269,Deutsche Post,,post_office,,,Bekassinenweg,20,13503,,,,,,,,,,,,,,,,POINT (13.2349419 52.6078363),52.6078363,13.2349419,"Mo, We-Fr 10:00-13:00, 14:00-18:00; Tu 10:00-13:00; Sa 09:30-13:00",,,,OpenStreetMap,Unknown,Reinickendorf,1204,Heiligensee
11388269536,Independent Retailer,,post_office,Hermes,Hermes,,,,,no,,,,,,,,,,,,,,POINT (13.522316 52.4604947),52.4604947,13.522316,Mo-Sa 06:00-23:00,,,,OpenStreetMap,Hermes,Treptow-Köpenick,0909,Oberschöneweide
11398404302,DHL,,post_office,DHL,DHL,,,,0,,,,,,,,,,,,,,,POINT (13.508119 52.4572667),52.4572667,13.508119,Mo-Sa 08:00-20:00,,,,OpenStreetMap,DHL,Treptow-Köpenick,0905,Niederschöneweide
11468861516,Independent Retailer,,post_office,,,,,,,,,,,,,,,,,,,,,POINT (13.315032 52.4474354),52.4474354,13.315032,,,,,OpenStreetMap,Unknown,Steglitz-Zehlendorf,0602,Lichterfelde
11551897397,Independent Retailer,,post_office,PIN Mail,,,,,,,,,,,,,,,,,Opening_hours must also be updated for defibrillator,,,POINT (13.3440554 52.4391828),52.4391828,13.3440554,"Mo 8:00-12:00,13:00-16:00; Tu-Fr 8:00-12:00,13:00-18:00; Sa 8:00-13:00",,,,OpenStreetMap,PIN Mail,Steglitz-Zehlendorf,0603,Lankwitz
11641660991,DHL,,post_office,,DHL,,,,,yes,,,,,,,,,,,,,,POINT (13.4533702 52.4395878),52.4395878,13.4533702,Mo-Fr 09:00-18:00; Sa 09:00-13:00,,,,OpenStreetMap,Unknown,Neukölln,0803,Buckow
11688222528,Independent Retailer,,post_office,,,,,,,,,,,,,,,,,,,,,POINT (13.3424659 52.4345942),52.4345942,13.3424659,"Tu-Fr 09:00-13:00,14:00-18:00; Mo 09:00-18:00; Sa 09:00-13:00",,,,OpenStreetMap,Unknown,Steglitz-Zehlendorf,0603,Lankwitz
12009067146,Independent Retailer,,post_office,Hermes,,Köpenicker Straße,87,12355,,,,,,,,,,,,,,,,POINT (13.5085368 52.4225753),52.4225753,13.5085368,,,,,OpenStreetMap,Hermes,Neukölln,0804,Rudow
12097440358,Deutsche Post,,post_office,,,,,,,,,,,,,,,,,,,,,POINT (13.2197583 52.4322244),52.4322244,13.2197583,Mo-Fr 09:30-19:000; Sa 10:30-18:00,,,,OpenStreetMap,Unknown,Steglitz-Zehlendorf,0604,Zehlendorf
12106421521,DHL,,post_office,,DHL,,,,,yes,,,,,,,,,,,,,,POINT (13.5838152 52.4492301),52.4492301,13.5838152,"Mo-Fr 10:00-13:00,14:00-19:00;Sa 11:00-13:00",,,,OpenStreetMap,Unknown,Treptow-Köpenick,0910,Köpenick
12110531565,DHL,,post_office,Deutsche Post,DHL,,,,,,,,,,,,,,,,,,,POINT (13.2158246 52.439387),52.439387,13.2158246,Mo-Sa 06:00-22:00,https://www.dhl.de/de/privatkunden/dhl-standorte-finden.html?address=14129&locationType=filialen,,,OpenStreetMap,Deutsche Post,Steglitz-Zehlendorf,0604,Zehlendorf
12153497953,DPD,,post_office,,DPD,,,,,,,,,,,,,,,,,,,POINT (13.3543391 52.5619739),52.5619739,13.3543391,,,,,OpenStreetMap,Unknown,Mitte,0105,Wedding
12293894684,Independent Retailer,,post_office,,,,,,,,,,,,,,,,,,,,,POINT (13.5249374 52.4027313),52.4027313,13.5249374,,,,,OpenStreetMap,Unknown,Treptow-Köpenick,0906,Altglienicke
12309529501,Deutsche Post,,post_office,,DHL,,,,,yes,,,,,,,,,,,,,,POINT (13.4126098 52.5474825),52.5474825,13.4126098,Mo-Sa 10:00-20:00,,,,OpenStreetMap,Unknown,Pankow,0301,Prenzlauer Berg
12362935336,Deutsche Post,,post_office,,,,,,,,,,,,,,,,,,,,,POINT (13.4057158 52.3865298),52.3865298,13.4057158,Mo-Fr 10:00-18:00; Sa 10:00-13:00,,,,OpenStreetMap,Unknown,Tempelhof-Schöneberg,0706,Lichtenrade
12420722659,Independent Retailer,copyshop,post_office,,Mail Boxes Etc.,,,,,,,,,,,,,,,,,,,POINT (13.3305519 52.5001027),52.5001027,13.3305519,Mo-Fr 10:00-18:00,,,,OpenStreetMap,Unknown,Charlottenburg-Wilmersdorf,0402,Wilmersdorf
12463429856,DHL,,post_office,Hermes,,,,,,,,,,,,,,,,,,,,POINT (13.4127629 52.559728),52.559728,13.4127629,"Mo-Fr 08:00-01:00, Sa 09:00-01:00, Su 12:00-24:00",,,,OpenStreetMap,Hermes,Pankow,0307,Pankow
12469009574,DHL,,post_office,,DHL,,,,,,,,,,,,,,,,,,,POINT (13.3795811 52.5713227),52.5713227,13.3795811,,,,,OpenStreetMap,Unknown,Reinickendorf,1201,Reinickendorf
12469117742,DHL,,post_office,Hermes,,Raschdorffstraße,87,13409,,,,,,,,,,,,,,,,POINT (13.3724006 52.5724492),52.5724492,13.3724006,"Mo-Fr 09:00-13:00, 15:00-18:00",,,,OpenStreetMap,Hermes,Reinickendorf,1201,Reinickendorf
12492673807,DHL,,post_office,,DHL,,,,,,,,,,,,,,,,,,,POINT (13.4268673 52.5233555),52.5233555,13.4268673,Mo-Fr 08:00-18:00; Sa 08:00-13:00,,,,OpenStreetMap,Unknown,Friedrichshain-Kreuzberg,0201,Friedrichshain
12512449861,DHL,,post_office,,,,,,,,,,,,,,,,,,,,,POINT (13.3780725 52.5656121),52.5656121,13.3780725,,,,,OpenStreetMap,Unknown,Reinickendorf,1201,Reinickendorf
12512539897,DHL,,post_office,Hermes,,,,,,,,,,,,,,,,,,,,POINT (13.3780985 52.5656115),52.5656115,13.3780985,,,,,OpenStreetMap,Hermes,Reinickendorf,1201,Reinickendorf
12526672194,DHL,,post_office,,,,,,,,,,,,,,,,,,,,,POINT (13.3652179 52.5828347),52.5828347,13.3652179,,,,,OpenStreetMap,Unknown,Pankow,0313,Wilhelmsruh
12526680118,DHL,,post_office,GLS,,,,,,,,,,,,,,,,,,,,POINT (13.3718117 52.5608339),52.5608339,13.3718117,,,,,OpenStreetMap,GLS,Reinickendorf,1201,Reinickendorf
12526689862,DHL,,post_office,GLS,,,,,,,,,,,,,,,,,,,,POINT (13.3663067 52.5629659),52.5629659,13.3663067,,,,,OpenStreetMap,GLS,Reinickendorf,1201,Reinickendorf
12557626414,DHL,,post_office,,DHL,,,,0,,,,,,,,,,,,,,Im Press&Books,POINT (13.4340314 52.5101312),52.5101312,13.4340314,,,,,OpenStreetMap,Unknown,Friedrichshain-Kreuzberg,0201,Friedrichshain
12585527310,Deutsche Post,,post_office,,,Helene-Weigel-Platz,6,,,,,,,,,,,,,,,,,POINT (13.5397005 52.5284157),52.5284157,13.5397005,"Mo-Fr 09:00-13:00, 13:30-17:30; Sa 09:00-12:00",https://deutschepost.de/,,,OpenStreetMap,Unknown,Marzahn-Hellersdorf,1001,Marzahn
12587517670,Independent Retailer,,post_office,Hermes,,,,,,,,,,,,,,,,,,,,POINT (13.3587862 52.5566643),52.5566643,13.3587862,,,,,OpenStreetMap,Hermes,Mitte,0105,Wedding
12757052521,DHL,,post_office,,,,,,,,,,,,,,,,,,,,,POINT (13.3717811 52.5608195),52.5608195,13.3717811,,,,,OpenStreetMap,Unknown,Reinickendorf,1201,Reinickendorf
12809384990,DHL,,post_office,,,,,,,,,,,,,,,,,,,,,POINT (13.461689 52.5148042),52.5148042,13.461689,,,,,OpenStreetMap,Unknown,Friedrichshain-Kreuzberg,0201,Friedrichshain
12823204113,DHL,,post_office,,,,,,,,,,,,,,,,,,,,,POINT (13.4209309 52.4952902),52.4952902,13.4209309,,,,,OpenStreetMap,Unknown,Neukölln,0801,Neukölln
12846714110,DHL,,post_office,Deutsche Post,,Dudenstraße,76,10965,,,,,,,,,,,,,,,,POINT (13.374518 52.4852091),52.4852091,13.374518,Mo-Fr 10:00-18:00; Sa 09:30-14:30,,,,OpenStreetMap,Deutsche Post,Friedrichshain-Kreuzberg,0202,Kreuzberg
12860517734,Independent Retailer,copyshop,post_office,,Mail Boxes Etc.,,,,,,,,,,,,,,,,,,,POINT (13.4663106 52.559018),52.559018,13.4663106,,,,,OpenStreetMap,Unknown,Pankow,0302,Weißensee
12906290537,Independent Retailer,,post_office,DHL,,,,,,,,,,,,,,,,,,,,POINT (13.1591159 52.4198011),52.4198011,13.1591159,,,,,OpenStreetMap,DHL,Steglitz-Zehlendorf,0607,Wannsee
12961209167,Kiosk,,post_office,Hermes,,,,,,,,,,,,,,,,,,,,POINT (13.3708265 52.4222479),52.4222479,13.3708265,,,,,OpenStreetMap,Hermes,Tempelhof-Schöneberg,0705,Marienfelde
12961209168,Kiosk,,post_office,GLS,,,,,,,,,,,,,,,,,,,,POINT (13.3706576 52.4220514),52.4220514,13.3706576,,,,,OpenStreetMap,GLS,Tempelhof-Schöneberg,0705,Marienfelde
12961209169,DPD,,post_office,,DPD,,,,,,,,,,,,,,,,,,,POINT (13.3706561 52.4220514),52.4220514,13.3706561,,,,,OpenStreetMap,Unknown,Tempelhof-Schöneberg,0705,Marienfelde
12979343671,Independent Retailer,,post_office,,,Boddinstraße,48,12053,,no,,,,,,,,,,,,,,POINT (13.4292074 52.4801399),52.4801399,13.4292074,Mo-Fr 08:00-20:00; Sa 08:00-16:00,,,,OpenStreetMap,Unknown,Neukölln,0801,Neukölln
13086571351,DHL,,post_office,,,Proskauer Straße,8a,,,,,,,,,,,,,,,,Inside Roj Spätkauf,POINT (13.4611772 52.5166691),52.5166691,13.4611772,Mo-Sa 12:00-00:00,,,,OpenStreetMap,Unknown,Friedrichshain-Kreuzberg,0201,Friedrichshain
13103692601,Kiosk,,post_office,,,Blankenburger Straße,149,13127,,,,,,,,,,,,,,,,POINT (13.4279083 52.587983),52.587983,13.4279083,Mo-Fr 09:00-18:00; Sa 09:00-12:00,,,,OpenStreetMap,Unknown,Pankow,0310,Französisch Buchholz
13119009866,DHL,,post_office,,,,,,,,,,,,,,,,,,,,,POINT (13.4594698 52.5102443),52.5102443,13.4594698,,,,,OpenStreetMap,Unknown,Friedrichshain-Kreuzberg,0201,Friedrichshain
13119058538,DHL,,post_office,,,,,,,,,,,,,,,,,,,,,POINT (13.4630209 52.508397),52.508397,13.4630209,,,,,OpenStreetMap,Unknown,Friedrichshain-Kreuzberg,0201,Friedrichshain
13208412072,Independent Retailer,,post_office,,DHL,,,,0,,,,,,,,,,,,,,,POINT (13.4430715 52.5435889),52.5435889,13.4430715,Mo-Fr 09:00-18:00; Sa 09:00-13:00,,,,OpenStreetMap,Unknown,Pankow,0301,Prenzlauer Berg
13265650188,DHL,,post_office,,DHL,,,,,,,,,,,,,,,,,,,POINT (13.2961256 52.5559592),52.5559592,13.2961256,,,,,OpenStreetMap,Unknown,Reinickendorf,1202,Tegel
13302394202,Independent Retailer,,post_office,Deutsche Post,,Friedrich-Karl-Straße,9,12103,,no,,,,,,,,,,,,,,POINT (13.3821068 52.4557696),52.4557696,13.3821068,Mo-Fr 09:00-19:00; Sa 09:00-16:00,,,,OpenStreetMap,Deutsche Post,Tempelhof-Schöneberg,0703,Tempelhof
13302437343,DHL,,post_office,,,,,,,,,,,,,,,,,,,,,POINT (13.3629309 52.4852675),52.4852675,13.3629309,,,,,OpenStreetMap,Unknown,Tempelhof-Schöneberg,0701,Schöneberg
13322590909,DHL,,post_office,,,,,,,yes,,,,,,,,,,,,,,POINT (13.4510214 52.5099462),52.5099462,13.4510214,Mo-Fr 09:30-19:00; Sa 09:30-16:00,,,,OpenStreetMap,Unknown,Friedrichshain-Kreuzberg,0201,Friedrichshain
13366827897,DHL,,post_office,Hermes,,Keilerstraße,19,13503,,yes,,,,,,,,,,,,,,POINT (13.2489081 52.6101568),52.6101568,13.2489081,Mo-Sa 07:00-19:00,,,,OpenStreetMap,Hermes,Reinickendorf,1204,Heiligensee
13378555861,DHL,,post_office,,,,,,,,,,,,,,,,,,,,,POINT (13.3795737 52.5712552),52.5712552,13.3795737,,,,,OpenStreetMap,Unknown,Reinickendorf,1201,Reinickendorf
